[2024-06-01T17:07:31.477092495Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6535
[2024-06-01T17:07:31.498147343Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5919, 10.10.2.1:6900) is now validated
[2024-06-01T17:07:31.498318475Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5002, 10.10.1.1:4920) is now validated
[2024-06-01T17:07:31.498837795Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6835, 10.10.2.1:5067) is now validated
[2024-06-01T17:07:31.499032317Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6927, 10.10.2.1:6920) is now validated
[2024-06-01T17:07:31.499061406Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6861, 10.10.1.1:5959) is now validated
[2024-06-01T17:07:31.499169602Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5383, 10.10.1.1:4504) is now validated
[2024-06-01T17:07:31.499265599Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5600, 10.10.2.1:4494) is now validated
[2024-06-01T17:07:31.499404707Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6443, 10.10.2.1:5807) is now validated
[2024-06-01T17:07:31.499512755Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6250, 10.10.2.1:6949) is now validated
[2024-06-01T17:07:31.499633421Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6341, 10.10.1.1:6760) is now validated
[2024-06-01T17:07:31.499824572Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5765, 10.10.1.1:6977) is now validated
[2024-06-01T17:07:51.493564333Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6535 <-> 10.10.1.1:4433 received in 20.015743417s
[2024-06-01T17:07:51.493590794Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6535 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 4573083608, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T17:07:51.500185132Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5002 <-> 10.10.1.1:4920 received in 20.022470843s
[2024-06-01T17:07:51.500205277Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5002 <-> 10.10.1.1:4920 app_conn: McMPQUICConnClient { received: 4417511656, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-06-01T17:07:51.500323768Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6443 <-> 10.10.2.1:5807 received in 20.022265047s
[2024-06-01T17:07:51.500336573Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6443 <-> 10.10.2.1:5807 app_conn: McMPQUICConnClient { received: 6130296153, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-06-01T17:07:51.500402417Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6927 <-> 10.10.2.1:6920 received in 20.022431103s
[2024-06-01T17:07:51.500412193Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6927 <-> 10.10.2.1:6920 app_conn: McMPQUICConnClient { received: 6260901936, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-06-01T17:07:51.500669858Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6861 <-> 10.10.1.1:5959 received in 20.022764517s
[2024-06-01T17:07:51.500677994Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5383 <-> 10.10.1.1:4504 received in 20.02257357s
[2024-06-01T17:07:51.500689479Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5383 <-> 10.10.1.1:4504 app_conn: McMPQUICConnClient { received: 6110112228, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-06-01T17:07:51.500681042Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6861 <-> 10.10.1.1:5959 app_conn: McMPQUICConnClient { received: 4174803742, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-06-01T17:07:51.501383000Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5765 <-> 10.10.1.1:6977 received in 20.023345134s
[2024-06-01T17:07:51.501393067Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5765 <-> 10.10.1.1:6977 app_conn: McMPQUICConnClient { received: 6483262316, stream_ids: {47}, recv_fin_ids: {47}, expected_streams: 1 }
[2024-06-01T17:07:51.501413771Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5919 <-> 10.10.2.1:6900 received in 20.023984987s
[2024-06-01T17:07:51.501447894Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5919 <-> 10.10.2.1:6900 app_conn: McMPQUICConnClient { received: 3309100564, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-06-01T17:07:51.503660831Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5002, peer: 10.10.1.1:4920, status: Success }
[2024-06-01T17:07:51.503950976Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5600 <-> 10.10.2.1:4494 received in 20.025853863s
[2024-06-01T17:07:51.503961828Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5600 <-> 10.10.2.1:4494 app_conn: McMPQUICConnClient { received: 5087389577, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-06-01T17:07:51.513730718Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6443, peer: 10.10.2.1:5807, status: Success }
[2024-06-01T17:07:51.523798268Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6927, peer: 10.10.2.1:6920, status: Success }
[2024-06-01T17:07:51.533868200Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5383, peer: 10.10.1.1:4504, status: Success }
[2024-06-01T17:07:51.543893664Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6861, peer: 10.10.1.1:5959, status: Success }
[2024-06-01T17:07:51.553961628Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5765, peer: 10.10.1.1:6977, status: Success }
[2024-06-01T17:07:51.564026230Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5919, peer: 10.10.2.1:6900, status: Success }
[2024-06-01T17:07:51.574097017Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5600, peer: 10.10.2.1:4494, status: Success }
[2024-06-01T17:07:51.602314754Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6341 <-> 10.10.1.1:6760 received in 20.12421989s
