[2024-05-23T11:43:53.213625450Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5239
[2024-05-23T11:43:53.234003391Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6164, 10.10.2.1:4487) is now validated
[2024-05-23T11:43:53.234206622Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5531, 10.10.2.1:4721) is now validated
[2024-05-23T11:43:53.234336686Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6340, 10.10.1.1:4633) is now validated
[2024-05-23T11:43:53.234511213Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4670, 10.10.1.1:6911) is now validated
[2024-05-23T11:43:53.234575083Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6447, 10.10.2.1:5008) is now validated
[2024-05-23T11:43:53.234670101Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4827, 10.10.1.1:6382) is now validated
[2024-05-23T11:43:53.234892328Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4724, 10.10.2.1:5705) is now validated
[2024-05-23T11:43:53.234987226Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5919, 10.10.2.1:6166) is now validated
[2024-05-23T11:43:53.234990061Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5411, 10.10.1.1:5913) is now validated
[2024-05-23T11:43:53.234986304Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5773, 10.10.1.1:6377) is now validated
[2024-05-23T11:43:53.235128581Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6679, 10.10.1.1:4835) is now validated
[2024-05-23T11:43:53.235225403Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4563, 10.10.2.1:6277) is now validated
[2024-05-23T11:44:13.227663517Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5239 <-> 10.10.1.1:4433 received in 20.01359168s
[2024-05-23T11:44:13.227689737Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5239 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 3354585868, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T11:44:13.235057425Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6447 <-> 10.10.2.1:5008 received in 20.021209097s
[2024-05-23T11:44:13.235083684Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6447 <-> 10.10.2.1:5008 app_conn: McMPQUICConnClient { received: 3585191228, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-23T11:44:13.235182119Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5919 <-> 10.10.2.1:6166 received in 20.021085676s
[2024-05-23T11:44:13.235201315Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4827 <-> 10.10.1.1:6382 received in 20.021291743s
[2024-05-23T11:44:13.235305100Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4827 <-> 10.10.1.1:6382 app_conn: McMPQUICConnClient { received: 2943436514, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-05-23T11:44:13.235233455Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6340 <-> 10.10.1.1:4633 received in 20.02152998s
[2024-05-23T11:44:13.235293348Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5919 <-> 10.10.2.1:6166 app_conn: McMPQUICConnClient { received: 3631545361, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-05-23T11:44:13.235303156Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4670 <-> 10.10.1.1:6911 received in 20.021547071s
[2024-05-23T11:44:13.235328253Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6340 <-> 10.10.1.1:4633 app_conn: McMPQUICConnClient { received: 3447928544, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-23T11:44:13.235357959Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4670 <-> 10.10.1.1:6911 app_conn: McMPQUICConnClient { received: 3374675578, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-23T11:44:13.235377916Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5411 <-> 10.10.1.1:5913 received in 20.021326057s
[2024-05-23T11:44:13.235393636Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5411 <-> 10.10.1.1:5913 app_conn: McMPQUICConnClient { received: 3468151680, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-05-23T11:44:13.235519772Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6164 <-> 10.10.2.1:4487 received in 20.021961008s
[2024-05-23T11:44:13.235564186Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6164 <-> 10.10.2.1:4487 app_conn: McMPQUICConnClient { received: 4096614656, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T11:44:13.235525693Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6679 <-> 10.10.1.1:4835 received in 20.021395527s
[2024-05-23T11:44:13.235576278Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6679 <-> 10.10.1.1:4835 app_conn: McMPQUICConnClient { received: 3862170344, stream_ids: {47}, recv_fin_ids: {47}, expected_streams: 1 }
[2024-05-23T11:44:13.235603640Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5531 <-> 10.10.2.1:4721 received in 20.021974243s
[2024-05-23T11:44:13.235624238Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5531 <-> 10.10.2.1:4721 app_conn: McMPQUICConnClient { received: 3281512028, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T11:44:13.235661779Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4724 <-> 10.10.2.1:5705 received in 20.02153046s
[2024-05-23T11:44:13.235670736Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4724 <-> 10.10.2.1:5705 app_conn: McMPQUICConnClient { received: 3212465260, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-23T11:44:13.235673911Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5773 <-> 10.10.1.1:6377 received in 20.021586255s
[2024-05-23T11:44:13.235683149Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5773 <-> 10.10.1.1:6377 app_conn: McMPQUICConnClient { received: 3331559078, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-05-23T11:44:13.235753140Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4563 <-> 10.10.2.1:6277 received in 20.021620309s
[2024-05-23T11:44:13.235763139Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4563 <-> 10.10.2.1:6277 app_conn: McMPQUICConnClient { received: 4005798762, stream_ids: {51}, recv_fin_ids: {51}, expected_streams: 1 }
[2024-05-23T11:44:13.237761888Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6447, peer: 10.10.2.1:5008, status: Success }
[2024-05-23T11:44:13.247824481Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4827, peer: 10.10.1.1:6382, status: Success }
[2024-05-23T11:44:13.257882546Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5919, peer: 10.10.2.1:6166, status: Success }
[2024-05-23T11:44:13.267940501Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6340, peer: 10.10.1.1:4633, status: Success }
[2024-05-23T11:44:13.277998235Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4670, peer: 10.10.1.1:6911, status: Success }
[2024-05-23T11:44:13.288055469Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5411, peer: 10.10.1.1:5913, status: Success }
[2024-05-23T11:44:13.298112572Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6164, peer: 10.10.2.1:4487, status: Success }
[2024-05-23T11:44:13.308170086Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6679, peer: 10.10.1.1:4835, status: Success }
[2024-05-23T11:44:13.318227259Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5531, peer: 10.10.2.1:4721, status: Success }
[2024-05-23T11:44:13.328283240Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4724, peer: 10.10.2.1:5705, status: Success }
[2024-05-23T11:44:13.338340964Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5773, peer: 10.10.1.1:6377, status: Success }
[2024-05-23T11:44:13.348397456Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4563, peer: 10.10.2.1:6277, status: Success }
