[2024-06-01T15:37:41.640843123Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5775
[2024-06-01T15:37:41.661192211Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6158, 10.10.2.1:4443) is now validated
[2024-06-01T15:37:41.661404828Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6315, 10.10.1.1:6395) is now validated
[2024-06-01T15:37:41.661526102Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6237, 10.10.2.1:6803) is now validated
[2024-06-01T15:37:41.661654164Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4819, 10.10.2.1:4845) is now validated
[2024-06-01T15:37:41.661754974Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4742, 10.10.1.1:5214) is now validated
[2024-06-01T15:37:41.661836163Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6167, 10.10.1.1:6222) is now validated
[2024-06-01T15:37:41.661917941Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5478, 10.10.1.1:6400) is now validated
[2024-06-01T15:37:41.662017580Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6530, 10.10.2.1:4696) is now validated
[2024-06-01T15:38:01.657896483Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5775 <-> 10.10.1.1:4433 received in 20.016802985s
[2024-06-01T15:38:01.657925069Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5775 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7090630982, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T15:38:01.662595709Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6158 <-> 10.10.2.1:4443 received in 20.022041746s
[2024-06-01T15:38:01.662614257Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6158 <-> 10.10.2.1:4443 app_conn: McMPQUICConnClient { received: 6925008280, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-06-01T15:38:01.662679160Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4819 <-> 10.10.2.1:4845 received in 20.021813177s
[2024-06-01T15:38:01.662689622Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4819 <-> 10.10.2.1:4845 app_conn: McMPQUICConnClient { received: 6847770445, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-06-01T15:38:01.662789129Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6237 <-> 10.10.2.1:6803 received in 20.022074647s
[2024-06-01T15:38:01.662793142Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6167 <-> 10.10.1.1:6222 received in 20.021881276s
[2024-06-01T15:38:01.662798696Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6237 <-> 10.10.2.1:6803 app_conn: McMPQUICConnClient { received: 7241810381, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-06-01T15:38:01.662805896Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6167 <-> 10.10.1.1:6222 app_conn: McMPQUICConnClient { received: 3837930076, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-06-01T15:38:01.662956400Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6530 <-> 10.10.2.1:4696 received in 20.021954116s
[2024-06-01T15:38:01.662962391Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5478 <-> 10.10.1.1:6400 received in 20.022093166s
[2024-06-01T15:38:01.662973214Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5478 <-> 10.10.1.1:6400 app_conn: McMPQUICConnClient { received: 6785154198, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-06-01T15:38:01.662965790Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6530 <-> 10.10.2.1:4696 app_conn: McMPQUICConnClient { received: 3381342480, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-06-01T15:38:01.662981990Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4742 <-> 10.10.1.1:5214 received in 20.022133246s
[2024-06-01T15:38:01.662991444Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4742 <-> 10.10.1.1:5214 app_conn: McMPQUICConnClient { received: 6635638036, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-06-01T15:38:01.668003969Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6158, peer: 10.10.2.1:4443, status: Success }
[2024-06-01T15:38:01.672859604Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6315 <-> 10.10.1.1:6395 received in 20.032147969s
[2024-06-01T15:38:01.672871590Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6315 <-> 10.10.1.1:6395 app_conn: McMPQUICConnClient { received: 7738489627, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-06-01T15:38:01.678093349Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4819, peer: 10.10.2.1:4845, status: Success }
[2024-06-01T15:38:01.688163810Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6237, peer: 10.10.2.1:6803, status: Success }
[2024-06-01T15:38:01.698236421Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6167, peer: 10.10.1.1:6222, status: Success }
[2024-06-01T15:38:01.708315476Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5478, peer: 10.10.1.1:6400, status: Success }
[2024-06-01T15:38:01.718388752Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6530, peer: 10.10.2.1:4696, status: Success }
[2024-06-01T15:38:01.728471713Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4742, peer: 10.10.1.1:5214, status: Success }
[2024-06-01T15:38:01.738549334Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6315, peer: 10.10.1.1:6395, status: Success }
[2024-06-01T15:38:01.758759523Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:5775 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=5461662 sent=29891 lost=0 lost_spurious=0 retrans=0 rtt=129.939µs min_rtt=Some(89.228µs) rttvar=16.971µs rtt_update=13447 cwnd=13500 sent_bytes=1778016 recv_bytes=7371546512 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=56674, local_addr=10.10.2.2:6158 peer_addr=10.10.2.1:4443 validation_state=Validated state=Active recv=5335898 sent=52643 lost=0 lost_spurious=0 retrans=0 rtt=76.086µs min_rtt=Some(60.052µs) rttvar=12.399µs rtt_update=26120 cwnd=13500 sent_bytes=3175517 recv_bytes=7199645788 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=112287, local_addr=10.10.1.2:6315 peer_addr=10.10.1.1:6395 validation_state=Validated state=Active recv=5959887 sent=6972 lost=0 lost_spurious=0 retrans=0 rtt=353.369µs min_rtt=Some(221.688µs) rttvar=131.158µs rtt_update=1064 cwnd=13500 sent_bytes=378242 recv_bytes=8045060324 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=3963, local_addr=10.10.2.2:6237 peer_addr=10.10.2.1:6803 validation_state=Validated state=Active recv=5578158 sent=29326 lost=0 lost_spurious=0 retrans=0 rtt=121.54µs min_rtt=Some(83.044µs) rttvar=10.538µs rtt_update=13709 cwnd=3082050 sent_bytes=1752961 recv_bytes=7528787924 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=56721, local_addr=10.10.1.2:4742 peer_addr=10.10.1.1:5214 validation_state=Validated state=Active recv=5111062 sent=24006 lost=0 lost_spurious=0 retrans=0 rtt=144.867µs min_rtt=Some(87.121µs) rttvar=6.297µs rtt_update=12559 cwnd=889650 sent_bytes=1459466 recv_bytes=6898299570 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=511056, local_addr=10.10.2.2:4819 peer_addr=10.10.2.1:4845 validation_state=Validated state=Active recv=5276359 sent=37132 lost=0 lost_spurious=0 retrans=0 rtt=111.955µs min_rtt=Some(79.908µs) rttvar=13.99µs rtt_update=26362 cwnd=13500 sent_bytes=2390632 recv_bytes=7119310670 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=636685, local_addr=10.10.1.2:6167 peer_addr=10.10.1.1:6222 validation_state=Validated state=Active recv=2956909 sent=37190 lost=0 lost_spurious=0 retrans=0 rtt=122.017µs min_rtt=Some(93.546µs) rttvar=33.372µs rtt_update=14562 cwnd=13500 sent_bytes=2157148 recv_bytes=3988614646 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=55709, local_addr=10.10.1.2:5478 peer_addr=10.10.1.1:6400 validation_state=Validated state=Active recv=5226276 sent=21624 lost=0 lost_spurious=0 retrans=0 rtt=134.012µs min_rtt=Some(103.151µs) rttvar=5.427µs rtt_update=12830 cwnd=13500 sent_bytes=1343121 recv_bytes=7053811048 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=545545, local_addr=10.10.2.2:6530 peer_addr=10.10.2.1:4696 validation_state=Validated state=Active recv=2603712 sent=11160 lost=0 lost_spurious=0 retrans=0 rtt=197.636µs min_rtt=Some(129.298µs) rttvar=56.422µs rtt_update=6649 cwnd=13500 sent_bytes=683791 recv_bytes=3513498817 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=96348]
