[2024-05-23T11:52:56.903831266Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5966
[2024-05-23T11:52:56.924557388Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5914, 10.10.1.1:4870) is now validated
[2024-05-23T11:52:56.924580721Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6850, 10.10.2.1:6960) is now validated
[2024-05-23T11:52:56.924795895Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5102, 10.10.2.1:6150) is now validated
[2024-05-23T11:52:56.925043499Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6990, 10.10.1.1:6159) is now validated
[2024-05-23T11:52:56.925041966Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6797, 10.10.1.1:4916) is now validated
[2024-05-23T11:52:56.925131564Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6981, 10.10.2.1:5144) is now validated
[2024-05-23T11:52:56.925252972Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5529, 10.10.1.1:6537) is now validated
[2024-05-23T11:52:56.925319086Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6794, 10.10.2.1:6788) is now validated
[2024-05-23T11:52:56.925373769Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6284, 10.10.1.1:4628) is now validated
[2024-05-23T11:52:56.925482442Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6855, 10.10.1.1:4863) is now validated
[2024-05-23T11:52:56.925536584Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6509, 10.10.2.1:6401) is now validated
[2024-05-23T11:52:56.925670285Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5861, 10.10.2.1:5507) is now validated
[2024-05-23T11:52:56.925743372Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4705, 10.10.2.1:6095) is now validated
[2024-05-23T11:53:16.918014605Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5966 <-> 10.10.1.1:4433 received in 20.013768531s
[2024-05-23T11:53:16.918033270Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5966 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 2885066760, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T11:53:16.925266155Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5102 <-> 10.10.2.1:6150 received in 20.021161797s
[2024-05-23T11:53:16.925291022Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5102 <-> 10.10.2.1:6150 app_conn: McMPQUICConnClient { received: 2766671526, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-23T11:53:16.925595082Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5914 <-> 10.10.1.1:4870 received in 20.021550036s
[2024-05-23T11:53:16.925620079Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5914 <-> 10.10.1.1:4870 app_conn: McMPQUICConnClient { received: 3292003746, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T11:53:16.925668059Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6797 <-> 10.10.1.1:4916 received in 20.021546529s
[2024-05-23T11:53:16.925679230Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6797 <-> 10.10.1.1:4916 app_conn: McMPQUICConnClient { received: 2572591598, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-23T11:53:16.925989051Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6509 <-> 10.10.2.1:6401 received in 20.02171752s
