[2024-05-23T10:45:51.742396223Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6655
[2024-05-23T10:45:51.762872419Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6062, 10.10.2.1:5782) is now validated
[2024-05-23T10:45:51.762942872Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4716, 10.10.1.1:6152) is now validated
[2024-05-23T10:46:11.755350651Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6655 <-> 10.10.1.1:4433 received in 20.012799728s
[2024-05-23T10:46:11.755412157Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6655 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7073119636, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T10:46:11.763353989Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6062 <-> 10.10.2.1:5782 received in 20.020950633s
[2024-05-23T10:46:11.763380008Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6062 <-> 10.10.2.1:5782 app_conn: McMPQUICConnClient { received: 7839776438, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T10:46:11.763674450Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4716 <-> 10.10.1.1:6152 received in 20.021253361s
[2024-05-23T10:46:11.763699107Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4716 <-> 10.10.1.1:6152 app_conn: McMPQUICConnClient { received: 6889892488, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T10:46:11.765480978Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6062, peer: 10.10.2.1:5782, status: Success }
[2024-05-23T10:46:11.775541333Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4716, peer: 10.10.1.1:6152, status: Success }
[2024-05-23T10:46:11.795667785Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:6655 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=5450021 sent=54535 lost=0 lost_spurious=0 retrans=0 rtt=87.694µs min_rtt=Some(71.304µs) rttvar=1.433µs rtt_update=26736 cwnd=13500 sent_bytes=3284911 recv_bytes=7353706500 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=101547, local_addr=10.10.2.2:6062 peer_addr=10.10.2.1:5782 validation_state=Validated state=Active recv=6040780 sent=61035 lost=0 lost_spurious=0 retrans=0 rtt=86.314µs min_rtt=Some(69.811µs) rttvar=6.177µs rtt_update=29619 cwnd=13500 sent_bytes=3672793 recv_bytes=8151145255 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=114218, local_addr=10.10.1.2:4716 peer_addr=10.10.1.1:6152 validation_state=Validated state=Active recv=5308826 sent=56988 lost=0 lost_spurious=0 retrans=0 rtt=89.467µs min_rtt=Some(66.635µs) rttvar=3.163µs rtt_update=27998 cwnd=13500 sent_bytes=3418574 recv_bytes=7163155526 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=102717]
