[2024-05-23T11:45:10.634775977Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:4686
[2024-05-23T11:45:10.655215794Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4705, 10.10.2.1:5555) is now validated
[2024-05-23T11:45:10.655490440Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6799, 10.10.2.1:6328) is now validated
[2024-05-23T11:45:10.655675917Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6926, 10.10.1.1:5268) is now validated
[2024-05-23T11:45:10.655801924Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6779, 10.10.1.1:5205) is now validated
[2024-05-23T11:45:10.655872556Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6949, 10.10.1.1:6686) is now validated
[2024-05-23T11:45:10.655994074Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6127, 10.10.2.1:5989) is now validated
[2024-05-23T11:45:10.655998152Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5436, 10.10.2.1:5554) is now validated
[2024-05-23T11:45:10.656010775Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6469, 10.10.2.1:5853) is now validated
[2024-05-23T11:45:10.656068664Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5640, 10.10.2.1:4839) is now validated
[2024-05-23T11:45:10.656288326Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6051, 10.10.1.1:5251) is now validated
[2024-05-23T11:45:10.656353027Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4499, 10.10.1.1:6317) is now validated
[2024-05-23T11:45:10.656560096Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6076, 10.10.1.1:5281) is now validated
[2024-05-23T11:45:30.648172413Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4686 <-> 10.10.1.1:4433 received in 20.012888723s
[2024-05-23T11:45:30.648199924Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4686 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 3168198286, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T11:45:30.655857908Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4705 <-> 10.10.2.1:5555 received in 20.021091949s
[2024-05-23T11:45:30.655874368Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4705 <-> 10.10.2.1:5555 app_conn: McMPQUICConnClient { received: 3475415335, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T11:45:30.656674880Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6469 <-> 10.10.2.1:5853 received in 20.021723614s
[2024-05-23T11:45:30.656692203Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5436 <-> 10.10.2.1:5554 received in 20.021431897s
[2024-05-23T11:45:30.656720105Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5436 <-> 10.10.2.1:5554 app_conn: McMPQUICConnClient { received: 3563305236, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-23T11:45:30.656699426Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6469 <-> 10.10.2.1:5853 app_conn: McMPQUICConnClient { received: 3327254784, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-05-23T11:45:30.656723662Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6051 <-> 10.10.1.1:5251 received in 20.021456553s
[2024-05-23T11:45:30.656745362Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5640 <-> 10.10.2.1:4839 received in 20.021662198s
[2024-05-23T11:45:30.656760210Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6051 <-> 10.10.1.1:5251 app_conn: McMPQUICConnClient { received: 3207979264, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-05-23T11:45:30.656769978Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5640 <-> 10.10.2.1:4839 app_conn: McMPQUICConnClient { received: 3526975744, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-05-23T11:45:30.656809222Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6926 <-> 10.10.1.1:5268 received in 20.021903802s
[2024-05-23T11:45:30.656833848Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6926 <-> 10.10.1.1:5268 app_conn: McMPQUICConnClient { received: 3178750208, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T11:45:30.656901726Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6799 <-> 10.10.2.1:6328 received in 20.022042733s
[2024-05-23T11:45:30.656944546Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6799 <-> 10.10.2.1:6328 app_conn: McMPQUICConnClient { received: 3249914562, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-05-23T11:45:30.656953943Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6076 <-> 10.10.1.1:5281 received in 20.02165734s
[2024-05-23T11:45:30.656963772Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6076 <-> 10.10.1.1:5281 app_conn: McMPQUICConnClient { received: 3317052942, stream_ids: {51}, recv_fin_ids: {51}, expected_streams: 1 }
[2024-05-23T11:45:30.657147046Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6127 <-> 10.10.2.1:5989 received in 20.021965228s
[2024-05-23T11:45:30.657157706Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6127 <-> 10.10.2.1:5989 app_conn: McMPQUICConnClient { received: 3163600202, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-23T11:45:30.657159750Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4499 <-> 10.10.1.1:6317 received in 20.021947504s
[2024-05-23T11:45:30.657217027Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6949 <-> 10.10.1.1:6686 received in 20.022236416s
