[2024-06-01T15:04:47.271198011Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5435
[2024-06-01T15:04:47.291613021Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6276, 10.10.1.1:6310) is now validated
[2024-06-01T15:04:47.291685757Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4911, 10.10.1.1:5813) is now validated
[2024-06-01T15:04:47.291760502Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6992, 10.10.2.1:4518) is now validated
[2024-06-01T15:04:47.291991115Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5289, 10.10.2.1:5418) is now validated
[2024-06-01T15:04:47.292071805Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6219, 10.10.2.1:6141) is now validated
[2024-06-01T15:04:47.292153763Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5189, 10.10.1.1:5378) is now validated
[2024-06-01T15:04:47.292221528Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5526, 10.10.2.1:4847) is now validated
[2024-06-01T15:05:07.287057761Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5435 <-> 10.10.1.1:4433 received in 20.01546959s
[2024-06-01T15:05:07.287084052Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5435 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7330741734, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T15:05:07.292724135Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6276 <-> 10.10.1.1:6310 received in 20.021660083s
[2024-06-01T15:05:07.292742640Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6276 <-> 10.10.1.1:6310 app_conn: McMPQUICConnClient { received: 6631766557, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-06-01T15:05:07.292779109Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6992 <-> 10.10.2.1:4518 received in 20.021725486s
[2024-06-01T15:05:07.292791582Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6992 <-> 10.10.2.1:4518 app_conn: McMPQUICConnClient { received: 6145855850, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-06-01T15:05:07.292944368Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5289 <-> 10.10.2.1:5418 received in 20.021802162s
[2024-06-01T15:05:07.292955470Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5289 <-> 10.10.2.1:5418 app_conn: McMPQUICConnClient { received: 7111933110, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-06-01T15:05:07.293046027Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6219 <-> 10.10.2.1:6141 received in 20.021871891s
[2024-06-01T15:05:07.293057755Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6219 <-> 10.10.2.1:6141 app_conn: McMPQUICConnClient { received: 4517574635, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-06-01T15:05:07.293078089Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4911 <-> 10.10.1.1:5813 received in 20.022099237s
[2024-06-01T15:05:07.293090704Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4911 <-> 10.10.1.1:5813 app_conn: McMPQUICConnClient { received: 7585956246, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-06-01T15:05:07.293510298Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5189 <-> 10.10.1.1:5378 received in 20.022375138s
[2024-06-01T15:05:07.293519738Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5189 <-> 10.10.1.1:5378 app_conn: McMPQUICConnClient { received: 3299508391, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-06-01T15:05:07.293687329Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5526 <-> 10.10.2.1:4847 received in 20.022510816s
[2024-06-01T15:05:07.293698107Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5526 <-> 10.10.2.1:4847 app_conn: McMPQUICConnClient { received: 3292434916, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-06-01T15:05:07.297176934Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6276, peer: 10.10.1.1:6310, status: Success }
[2024-06-01T15:05:07.307246383Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6992, peer: 10.10.2.1:4518, status: Success }
[2024-06-01T15:05:07.317347890Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5289, peer: 10.10.2.1:5418, status: Success }
[2024-06-01T15:05:07.327426760Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6219, peer: 10.10.2.1:6141, status: Success }
[2024-06-01T15:05:07.337504096Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4911, peer: 10.10.1.1:5813, status: Success }
[2024-06-01T15:05:07.347581246Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5189, peer: 10.10.1.1:5378, status: Success }
[2024-06-01T15:05:07.357658325Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5526, peer: 10.10.2.1:4847, status: Success }
[2024-06-01T15:05:07.377843888Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:5435 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=5646660 sent=32574 lost=0 lost_spurious=0 retrans=0 rtt=86.034µs min_rtt=Some(66.019µs) rttvar=22.27µs rtt_update=14101 cwnd=13500 sent_bytes=1929553 recv_bytes=7621292189 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=58545, local_addr=10.10.1.2:4911 peer_addr=10.10.1.1:5813 validation_state=Validated state=Active recv=5843264 sent=35044 lost=0 lost_spurious=0 retrans=0 rtt=105.853µs min_rtt=Some(82.851µs) rttvar=4.564µs rtt_update=15294 cwnd=13500 sent_bytes=2081583 recv_bytes=7886755838 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=61258, local_addr=10.10.1.2:6276 peer_addr=10.10.1.1:6310 validation_state=Validated state=Active recv=5108079 sent=17028 lost=0 lost_spurious=0 retrans=0 rtt=174.505µs min_rtt=Some(78.087µs) rttvar=58.991µs rtt_update=6331 cwnd=13500 sent_bytes=987863 recv_bytes=6894146211 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=25039, local_addr=10.10.2.2:6992 peer_addr=10.10.2.1:4518 validation_state=Validated state=Active recv=4735461 sent=48186 lost=0 lost_spurious=0 retrans=0 rtt=99.534µs min_rtt=Some(70.977µs) rttvar=13.316µs rtt_update=23357 cwnd=13500 sent_bytes=2893245 recv_bytes=6389210032 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=100907, local_addr=10.10.1.2:5189 peer_addr=10.10.1.1:5378 validation_state=Validated state=Active recv=2540364 sent=14274 lost=0 lost_spurious=0 retrans=0 rtt=308.701µs min_rtt=Some(186.161µs) rttvar=75.473µs rtt_update=6255 cwnd=13500 sent_bytes=837068 recv_bytes=3428358456 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=24835, local_addr=10.10.2.2:5289 peer_addr=10.10.2.1:5418 validation_state=Validated state=Active recv=5478065 sent=30731 lost=0 lost_spurious=0 retrans=0 rtt=117.763µs min_rtt=Some(84.167µs) rttvar=5.434µs rtt_update=13610 cwnd=13500 sent_bytes=1824736 recv_bytes=7393704810 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=626025, local_addr=10.10.2.2:6219 peer_addr=10.10.2.1:6141 validation_state=Validated state=Active recv=3480744 sent=26948 lost=0 lost_spurious=0 retrans=0 rtt=95.611µs min_rtt=Some(59.171µs) rttvar=25.312µs rtt_update=11018 cwnd=765450 sent_bytes=1566207 recv_bytes=4695413563 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=31944, local_addr=10.10.2.2:5526 peer_addr=10.10.2.1:4847 validation_state=Validated state=Active recv=2535323 sent=18819 lost=0 lost_spurious=0 retrans=0 rtt=205.018µs min_rtt=Some(112.598µs) rttvar=106.193µs rtt_update=6763 cwnd=13500 sent_bytes=1076639 recv_bytes=3421035323 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=76574]
