[2024-05-26T16:48:49.268825809Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5287
[2024-05-26T16:48:49.289404372Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6726, 10.10.2.1:6036) is now validated
[2024-05-26T16:48:49.289591072Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6934, 10.10.1.1:5999) is now validated
[2024-05-26T16:48:49.289678235Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5704, 10.10.2.1:5453) is now validated
[2024-05-26T16:48:49.289772282Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5422, 10.10.1.1:6295) is now validated
[2024-05-26T16:48:49.289774195Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6132, 10.10.2.1:5604) is now validated
[2024-05-26T16:48:49.289848434Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6696, 10.10.1.1:5796) is now validated
[2024-05-26T16:48:49.289848424Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5020, 10.10.2.1:5585) is now validated
[2024-05-26T16:48:49.289911062Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5061, 10.10.2.1:5791) is now validated
[2024-05-26T16:48:49.289968680Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5481, 10.10.1.1:6379) is now validated
[2024-05-26T16:48:49.290037739Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6598, 10.10.1.1:5749) is now validated
[2024-05-26T16:49:09.282884294Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5287 <-> 10.10.1.1:4433 received in 20.013839024s
[2024-05-26T16:49:09.282911284Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5287 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 4192592128, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T16:49:09.290341899Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5061 <-> 10.10.2.1:5791 received in 20.021120309s
[2024-05-26T16:49:09.290347580Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6726 <-> 10.10.2.1:6036 received in 20.021397689s
[2024-05-26T16:49:09.290368629Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6726 <-> 10.10.2.1:6036 app_conn: McMPQUICConnClient { received: 4388497382, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T16:49:09.290358801Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5061 <-> 10.10.2.1:5791 app_conn: McMPQUICConnClient { received: 4430586112, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-05-26T16:49:09.290379991Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6696 <-> 10.10.1.1:5796 received in 20.021279096s
[2024-05-26T16:49:09.290403475Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6696 <-> 10.10.1.1:5796 app_conn: McMPQUICConnClient { received: 4065212393, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-26T16:49:09.290476121Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5422 <-> 10.10.1.1:6295 received in 20.021543502s
[2024-05-26T16:49:09.290500536Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5422 <-> 10.10.1.1:6295 app_conn: McMPQUICConnClient { received: 5016248576, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-26T16:49:09.290507399Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6934 <-> 10.10.1.1:5999 received in 20.021464775s
[2024-05-26T16:49:09.290521496Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5481 <-> 10.10.1.1:6379 received in 20.02134472s
[2024-05-26T16:49:09.290546493Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5481 <-> 10.10.1.1:6379 app_conn: McMPQUICConnClient { received: 4382802266, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-05-26T16:49:09.290535963Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6934 <-> 10.10.1.1:5999 app_conn: McMPQUICConnClient { received: 3812898614, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T16:49:09.290539680Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5020 <-> 10.10.2.1:5585 received in 20.021434718s
[2024-05-26T16:49:09.290564176Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5020 <-> 10.10.2.1:5585 app_conn: McMPQUICConnClient { received: 3288817920, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
