[2024-05-26T16:29:22.903956847Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5112
[2024-05-26T16:29:22.924474312Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6158, 10.10.2.1:5190) is now validated
[2024-05-26T16:29:22.924652867Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5635, 10.10.1.1:6714) is now validated
[2024-05-26T16:29:22.924700055Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4442, 10.10.2.1:5948) is now validated
[2024-05-26T16:29:22.924768945Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5605, 10.10.1.1:5472) is now validated
[2024-05-26T16:29:22.924851079Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4443, 10.10.2.1:5934) is now validated
[2024-05-26T16:29:22.924856168Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6680, 10.10.1.1:4926) is now validated
[2024-05-26T16:29:22.924903196Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6539, 10.10.2.1:6693) is now validated
[2024-05-26T16:29:42.919360917Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5112 <-> 10.10.1.1:4433 received in 20.015186732s
[2024-05-26T16:29:42.919391765Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5112 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7666625207, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T16:29:42.924719516Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6158 <-> 10.10.2.1:5190 received in 20.020697727s
[2024-05-26T16:29:42.924729444Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6158 <-> 10.10.2.1:5190 app_conn: McMPQUICConnClient { received: 7058317568, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T16:29:42.925554923Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5635 <-> 10.10.1.1:6714 received in 20.021463183s
[2024-05-26T16:29:42.925572325Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5635 <-> 10.10.1.1:6714 app_conn: McMPQUICConnClient { received: 4811119942, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T16:29:42.925626887Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4443 <-> 10.10.2.1:5934 received in 20.021398282s
[2024-05-26T16:29:42.925653397Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4443 <-> 10.10.2.1:5934 app_conn: McMPQUICConnClient { received: 6924800100, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-26T16:29:42.926213397Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6680 <-> 10.10.1.1:4926 received in 20.02201617s
[2024-05-26T16:29:42.926224288Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6680 <-> 10.10.1.1:4926 app_conn: McMPQUICConnClient { received: 7116301575, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-26T16:29:42.927966545Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6539 <-> 10.10.2.1:6693 received in 20.023706339s
[2024-05-26T16:29:42.927992574Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6539 <-> 10.10.2.1:6693 app_conn: McMPQUICConnClient { received: 810180864, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-26T16:29:42.928058948Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4442 <-> 10.10.2.1:5948 received in 20.023920911s
[2024-05-26T16:29:42.928071462Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4442 <-> 10.10.2.1:5948 app_conn: McMPQUICConnClient { received: 7640108671, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
