[2024-05-26T17:01:38.357950116Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6102
[2024-05-26T17:01:38.378321253Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5687, 10.10.2.1:5420) is now validated
[2024-05-26T17:01:38.378483898Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5597, 10.10.1.1:4580) is now validated
[2024-05-26T17:01:38.378544091Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6065, 10.10.2.1:4692) is now validated
[2024-05-26T17:01:38.378637526Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4721, 10.10.2.1:5563) is now validated
[2024-05-26T17:01:38.378710322Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5906, 10.10.1.1:5451) is now validated
[2024-05-26T17:01:38.379175794Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6876, 10.10.1.1:5025) is now validated
[2024-05-26T17:01:38.379229525Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4695, 10.10.2.1:5407) is now validated
[2024-05-26T17:01:38.379353217Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4700, 10.10.2.1:4971) is now validated
[2024-05-26T17:01:38.379405275Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4648, 10.10.1.1:4800) is now validated
[2024-05-26T17:01:38.379706850Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6025, 10.10.1.1:6316) is now validated
[2024-05-26T17:01:38.379775248Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6483, 10.10.1.1:6921) is now validated
[2024-05-26T17:01:38.379972628Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4886, 10.10.2.1:6739) is now validated
[2024-05-26T17:01:58.373002086Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6102 <-> 10.10.1.1:4433 received in 20.014798977s
[2024-05-26T17:01:58.373031030Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6102 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 2496782592, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T17:01:58.379512878Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5687 <-> 10.10.2.1:5420 received in 20.02156186s
[2024-05-26T17:01:58.379521704Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5687 <-> 10.10.2.1:5420 app_conn: McMPQUICConnClient { received: 3804548892, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T17:01:58.379598729Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6065 <-> 10.10.2.1:4692 received in 20.021483483s
[2024-05-26T17:01:58.379625639Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6065 <-> 10.10.2.1:4692 app_conn: McMPQUICConnClient { received: 3840904498, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T17:01:58.379623675Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4721 <-> 10.10.2.1:5563 received in 20.021400187s
[2024-05-26T17:01:58.379649644Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4721 <-> 10.10.2.1:5563 app_conn: McMPQUICConnClient { received: 2778554624, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-26T17:01:58.379735615Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6876 <-> 10.10.1.1:5025 received in 20.021219699s
[2024-05-26T17:01:58.379761463Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6876 <-> 10.10.1.1:5025 app_conn: McMPQUICConnClient { received: 3787638284, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-05-26T17:01:58.379789526Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5597 <-> 10.10.1.1:4580 received in 20.021738471s
[2024-05-26T17:01:58.379800226Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5597 <-> 10.10.1.1:4580 app_conn: McMPQUICConnClient { received: 3805273599, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T17:01:58.379945218Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5906 <-> 10.10.1.1:5451 received in 20.021789507s
[2024-05-26T17:01:58.379956188Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5906 <-> 10.10.1.1:5451 app_conn: McMPQUICConnClient { received: 3616529208, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-26T17:01:58.379942383Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4700 <-> 10.10.2.1:4971 received in 20.021450782s
[2024-05-26T17:01:58.380011532Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4700 <-> 10.10.2.1:4971 app_conn: McMPQUICConnClient { received: 3391778244, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-05-26T17:01:58.380060294Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4695 <-> 10.10.2.1:5407 received in 20.021491809s
[2024-05-26T17:01:58.380070563Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4695 <-> 10.10.2.1:5407 app_conn: McMPQUICConnClient { received: 4101114244, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-26T17:01:58.380093536Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6025 <-> 10.10.1.1:6316 received in 20.021482913s
[2024-05-26T17:01:58.380107121Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4648 <-> 10.10.1.1:4800 received in 20.021610661s
[2024-05-26T17:01:58.380119134Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4648 <-> 10.10.1.1:4800 app_conn: McMPQUICConnClient { received: 3326775146, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-05-26T17:01:58.380108945Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6025 <-> 10.10.1.1:6316 app_conn: McMPQUICConnClient { received: 3946819216, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-05-26T17:01:58.380341080Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4886 <-> 10.10.2.1:6739 received in 20.021767054s
[2024-05-26T17:01:58.380365746Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4886 <-> 10.10.2.1:6739 app_conn: McMPQUICConnClient { received: 2118909300, stream_ids: {51}, recv_fin_ids: {51}, expected_streams: 1 }
[2024-05-26T17:01:58.380473849Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6483 <-> 10.10.1.1:6921 received in 20.021989241s
[2024-05-26T17:01:58.380483306Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6483 <-> 10.10.1.1:6921 app_conn: McMPQUICConnClient { received: 3547618936, stream_ids: {47}, recv_fin_ids: {47}, expected_streams: 1 }
[2024-05-26T17:01:58.383099800Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5687, peer: 10.10.2.1:5420, status: Success }
[2024-05-26T17:01:58.393163470Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6065, peer: 10.10.2.1:4692, status: Success }
[2024-05-26T17:01:58.403221229Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4721, peer: 10.10.2.1:5563, status: Success }
[2024-05-26T17:01:58.413277977Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6876, peer: 10.10.1.1:5025, status: Success }
[2024-05-26T17:01:58.423335896Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5597, peer: 10.10.1.1:4580, status: Success }
[2024-05-26T17:01:58.433394246Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5906, peer: 10.10.1.1:5451, status: Success }
[2024-05-26T17:01:58.443452546Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4700, peer: 10.10.2.1:4971, status: Success }
[2024-05-26T17:01:58.453509915Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4695, peer: 10.10.2.1:5407, status: Success }
[2024-05-26T17:01:58.463566692Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4648, peer: 10.10.1.1:4800, status: Success }
[2024-05-26T17:01:58.473625153Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6025, peer: 10.10.1.1:6316, status: Success }
[2024-05-26T17:01:58.483683443Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4886, peer: 10.10.2.1:6739, status: Success }
[2024-05-26T17:01:58.493740380Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6483, peer: 10.10.1.1:6921, status: Success }
