[2024-05-26T23:41:29.769643715Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5735
[2024-05-26T23:41:29.790069261Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5966, 10.10.1.1:4502) is now validated
[2024-05-26T23:41:29.790116690Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6542, 10.10.2.1:4620) is now validated
[2024-05-26T23:41:29.790177504Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6600, 10.10.2.1:5221) is now validated
[2024-05-26T23:41:29.790261732Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6457, 10.10.1.1:6828) is now validated
[2024-05-26T23:41:29.790311395Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6221, 10.10.2.1:6720) is now validated
[2024-05-26T23:41:29.790381837Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5244, 10.10.1.1:5949) is now validated
[2024-05-26T23:41:49.783694922Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5735 <-> 10.10.1.1:4433 received in 20.013708804s
[2024-05-26T23:41:49.783723325Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5735 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7901485870, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T23:41:49.790750234Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5966 <-> 10.10.1.1:4502 received in 20.021207899s
[2024-05-26T23:41:49.790774820Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5966 <-> 10.10.1.1:4502 app_conn: McMPQUICConnClient { received: 6580542418, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T23:41:49.790910504Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6600 <-> 10.10.2.1:5221 received in 20.02121365s
[2024-05-26T23:41:49.790919361Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6600 <-> 10.10.2.1:5221 app_conn: McMPQUICConnClient { received: 5736915800, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T23:41:49.791026742Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6221 <-> 10.10.2.1:6720 received in 20.021287708s
[2024-05-26T23:41:49.791052310Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6221 <-> 10.10.2.1:6720 app_conn: McMPQUICConnClient { received: 6465238486, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-26T23:41:49.791199316Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6542 <-> 10.10.2.1:4620 received in 20.021614501s
[2024-05-26T23:41:49.791208594Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6542 <-> 10.10.2.1:4620 app_conn: McMPQUICConnClient { received: 4387332352, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T23:41:49.791246024Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5244 <-> 10.10.1.1:5949 received in 20.021455313s
[2024-05-26T23:41:49.791261583Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5244 <-> 10.10.1.1:5949 app_conn: McMPQUICConnClient { received: 6228683938, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
