[2024-05-27T00:58:34.326595990Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6981
[2024-05-27T00:58:34.347132100Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5946, 10.10.2.1:6669) is now validated
[2024-05-27T00:58:34.347254029Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6591, 10.10.1.1:5045) is now validated
[2024-05-27T00:58:34.347429257Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5166, 10.10.1.1:6362) is now validated
[2024-05-27T00:58:34.347429278Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5801, 10.10.2.1:5666) is now validated
[2024-05-27T00:58:34.347835279Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5605, 10.10.2.1:4838) is now validated
[2024-05-27T00:58:34.347949764Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4650, 10.10.1.1:5315) is now validated
[2024-05-27T00:58:34.348013152Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6203, 10.10.2.1:6179) is now validated
[2024-05-27T00:58:34.348112659Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5749, 10.10.2.1:5566) is now validated
[2024-05-27T00:58:34.348224108Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5875, 10.10.2.1:4837) is now validated
[2024-05-27T00:58:34.348295352Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4457, 10.10.2.1:6197) is now validated
[2024-05-27T00:58:34.348354452Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5117, 10.10.1.1:5926) is now validated
[2024-05-27T00:58:34.348432930Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6687, 10.10.1.1:6819) is now validated
[2024-05-27T00:58:34.348518991Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5847, 10.10.1.1:5894) is now validated
[2024-05-27T00:58:34.348631241Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6853, 10.10.1.1:4995) is now validated
[2024-05-27T00:58:54.340859841Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6981 <-> 10.10.1.1:4433 received in 20.013651432s
[2024-05-27T00:58:54.340888735Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6981 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 2647426544, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-27T00:58:54.348230633Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6591 <-> 10.10.1.1:5045 received in 20.02146216s
[2024-05-27T00:58:54.348250170Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5166 <-> 10.10.1.1:6362 received in 20.021526591s
[2024-05-27T00:58:54.348257213Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6591 <-> 10.10.1.1:5045 app_conn: McMPQUICConnClient { received: 2975872842, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-27T00:58:54.348263234Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5946 <-> 10.10.2.1:6669 received in 20.021637919s
[2024-05-27T00:58:54.348292549Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5946 <-> 10.10.2.1:6669 app_conn: McMPQUICConnClient { received: 2503172352, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-27T00:58:54.348276639Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5166 <-> 10.10.1.1:6362 app_conn: McMPQUICConnClient { received: 2930421726, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-27T00:58:54.348884068Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5801 <-> 10.10.2.1:5666 received in 20.022167293s
[2024-05-27T00:58:54.348893646Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5801 <-> 10.10.2.1:5666 app_conn: McMPQUICConnClient { received: 2336836109, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
