[2024-06-01T18:01:55.848948026Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:4516
[2024-06-01T18:01:55.869749097Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4883, 10.10.2.1:6966) is now validated
[2024-06-01T18:01:55.869964377Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6165, 10.10.2.1:6275) is now validated
[2024-06-01T18:01:55.870201484Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4949, 10.10.1.1:6007) is now validated
[2024-06-01T18:01:55.870448324Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6706, 10.10.1.1:6739) is now validated
[2024-06-01T18:01:55.870661656Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5710, 10.10.2.1:6092) is now validated
[2024-06-01T18:01:55.871038553Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6104, 10.10.1.1:5343) is now validated
[2024-06-01T18:01:55.871132865Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6042, 10.10.1.1:5856) is now validated
[2024-06-01T18:01:55.871226156Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6961, 10.10.1.1:4665) is now validated
[2024-06-01T18:01:55.871352267Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6590, 10.10.2.1:6105) is now validated
[2024-06-01T18:01:55.871513724Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6928, 10.10.2.1:5139) is now validated
[2024-06-01T18:01:55.871652358Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6425, 10.10.2.1:5517) is now validated
[2024-06-01T18:01:55.871781935Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6222, 10.10.2.1:6429) is now validated
[2024-06-01T18:01:55.871931503Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6035, 10.10.1.1:6061) is now validated
[2024-06-01T18:02:15.867160176Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4516 <-> 10.10.1.1:4433 received in 20.017526994s
[2024-06-01T18:02:15.867190775Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4516 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 3661362413, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T18:02:15.870706248Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4949 <-> 10.10.1.1:6007 received in 20.021247799s
[2024-06-01T18:02:15.870723445Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4949 <-> 10.10.1.1:6007 app_conn: McMPQUICConnClient { received: 5788834631, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-06-01T18:02:15.871062769Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6165 <-> 10.10.2.1:6275 received in 20.02172662s
[2024-06-01T18:02:15.871075215Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6165 <-> 10.10.2.1:6275 app_conn: McMPQUICConnClient { received: 5535474655, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-06-01T18:02:15.871516141Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6706 <-> 10.10.1.1:6739 received in 20.021883052s
[2024-06-01T18:02:15.871526676Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6706 <-> 10.10.1.1:6739 app_conn: McMPQUICConnClient { received: 5535271792, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-06-01T18:02:15.872006559Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6042 <-> 10.10.1.1:5856 received in 20.022014122s
[2024-06-01T18:02:15.872018779Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6042 <-> 10.10.1.1:5856 app_conn: McMPQUICConnClient { received: 4964091278, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-06-01T18:02:15.872290410Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6590 <-> 10.10.2.1:6105 received in 20.022514418s
[2024-06-01T18:02:15.872300058Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6590 <-> 10.10.2.1:6105 app_conn: McMPQUICConnClient { received: 5311536436, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-06-01T18:02:15.872374003Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6425 <-> 10.10.2.1:5517 received in 20.02225866s
[2024-06-01T18:02:15.872385933Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6425 <-> 10.10.2.1:5517 app_conn: McMPQUICConnClient { received: 2954467720, stream_ids: {51}, recv_fin_ids: {51}, expected_streams: 1 }
