[2024-05-23T10:47:02.897955639Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5891
[2024-05-23T10:47:02.918483593Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5366, 10.10.2.1:4550) is now validated
[2024-05-23T10:47:02.918607205Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6115, 10.10.1.1:4716) is now validated
[2024-05-23T10:47:02.918681023Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4704, 10.10.2.1:6838) is now validated
[2024-05-23T10:47:22.911506252Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5891 <-> 10.10.1.1:4433 received in 20.013388869s
[2024-05-23T10:47:22.911533193Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5891 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 6970290150, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T10:47:22.918844102Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5366 <-> 10.10.2.1:4550 received in 20.020828209s
[2024-05-23T10:47:22.918872365Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5366 <-> 10.10.2.1:4550 app_conn: McMPQUICConnClient { received: 6676929718, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T10:47:22.919120049Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4704 <-> 10.10.2.1:6838 received in 20.021037342s
[2024-05-23T10:47:22.919145607Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4704 <-> 10.10.2.1:6838 app_conn: McMPQUICConnClient { received: 6838725402, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-23T10:47:22.919186193Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6115 <-> 10.10.1.1:4716 received in 20.021135305s
[2024-05-23T10:47:22.919200309Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6115 <-> 10.10.1.1:4716 app_conn: McMPQUICConnClient { received: 5554823424, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T10:47:22.921600470Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5366, peer: 10.10.2.1:4550, status: Success }
[2024-05-23T10:47:22.931659132Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4704, peer: 10.10.2.1:6838, status: Success }
[2024-05-23T10:47:22.941715530Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6115, peer: 10.10.1.1:4716, status: Success }
[2024-05-23T10:47:22.961841359Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:5891 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=5370793 sent=53423 lost=0 lost_spurious=0 retrans=0 rtt=89.872µs min_rtt=Some(70.592µs) rttvar=3.546µs rtt_update=26286 cwnd=13500 sent_bytes=3219598 recv_bytes=7246747269 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=94936, local_addr=10.10.2.2:5366 peer_addr=10.10.2.1:4550 validation_state=Validated state=Active recv=5144729 sent=52009 lost=0 lost_spurious=0 retrans=0 rtt=92.489µs min_rtt=Some(68.488µs) rttvar=10.256µs rtt_update=25306 cwnd=13500 sent_bytes=3125754 recv_bytes=6941608314 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=93405, local_addr=10.10.1.2:6115 peer_addr=10.10.1.1:4716 validation_state=Validated state=Active recv=4280079 sent=84794 lost=0 lost_spurious=0 retrans=0 rtt=75.403µs min_rtt=Some(66.625µs) rttvar=3.474µs rtt_update=41682 cwnd=13500 sent_bytes=5115848 recv_bytes=5774886176 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=169289, local_addr=10.10.2.2:4704 peer_addr=10.10.2.1:6838 validation_state=Validated state=Active recv=5269408 sent=52886 lost=0 lost_spurious=0 retrans=0 rtt=82.239µs min_rtt=Some(63.87µs) rttvar=8.757µs rtt_update=25784 cwnd=13500 sent_bytes=3181058 recv_bytes=7109898282 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=96297]
