[2024-05-26T23:51:14.534694076Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5298
[2024-05-26T23:51:14.555120943Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5938, 10.10.2.1:5306) is now validated
[2024-05-26T23:51:14.555404865Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5860, 10.10.1.1:6843) is now validated
[2024-05-26T23:51:14.555492900Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4989, 10.10.2.1:5688) is now validated
[2024-05-26T23:51:14.555624757Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6821, 10.10.1.1:5403) is now validated
[2024-05-26T23:51:14.555684750Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6005, 10.10.1.1:6331) is now validated
[2024-05-26T23:51:14.555772815Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4743, 10.10.2.1:6541) is now validated
[2024-05-26T23:51:14.555776712Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6056, 10.10.2.1:5448) is now validated
[2024-05-26T23:51:34.548389708Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5298 <-> 10.10.1.1:4433 received in 20.013416438s
[2024-05-26T23:51:34.548422509Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5298 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 6977197022, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T23:51:34.555475756Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5938 <-> 10.10.2.1:5306 received in 20.020684558s
[2024-05-26T23:51:34.555485765Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5938 <-> 10.10.2.1:5306 app_conn: McMPQUICConnClient { received: 7172831944, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T23:51:34.556089247Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6056 <-> 10.10.2.1:5448 received in 20.021017923s
[2024-05-26T23:51:34.556108042Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6056 <-> 10.10.2.1:5448 app_conn: McMPQUICConnClient { received: 6363833462, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-26T23:51:34.556206977Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4989 <-> 10.10.2.1:5688 received in 20.021210724s
[2024-05-26T23:51:34.556231954Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4989 <-> 10.10.2.1:5688 app_conn: McMPQUICConnClient { received: 3177194232, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T23:51:34.556380723Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4743 <-> 10.10.2.1:6541 received in 20.021335699s
[2024-05-26T23:51:34.556407393Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6821 <-> 10.10.1.1:5403 received in 20.021368891s
[2024-05-26T23:51:34.556419236Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6821 <-> 10.10.1.1:5403 app_conn: McMPQUICConnClient { received: 4065950830, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-26T23:51:34.556408736Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4743 <-> 10.10.2.1:6541 app_conn: McMPQUICConnClient { received: 4649522130, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-05-26T23:51:34.556607228Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6005 <-> 10.10.1.1:6331 received in 20.021630481s
[2024-05-26T23:51:34.556616816Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6005 <-> 10.10.1.1:6331 app_conn: McMPQUICConnClient { received: 3883708786, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-26T23:51:34.556696556Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5860 <-> 10.10.1.1:6843 received in 20.02185906s
[2024-05-26T23:51:34.556705933Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5860 <-> 10.10.1.1:6843 app_conn: McMPQUICConnClient { received: 6847468554, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T23:51:34.558488877Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5938, peer: 10.10.2.1:5306, status: Success }
[2024-05-26T23:51:34.568548642Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6056, peer: 10.10.2.1:5448, status: Success }
[2024-05-26T23:51:34.578634476Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4989, peer: 10.10.2.1:5688, status: Success }
[2024-05-26T23:51:34.588691806Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6821, peer: 10.10.1.1:5403, status: Success }
[2024-05-26T23:51:34.598748756Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4743, peer: 10.10.2.1:6541, status: Success }
[2024-05-26T23:51:34.608805175Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6005, peer: 10.10.1.1:6331, status: Success }
[2024-05-26T23:51:34.618861684Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5860, peer: 10.10.1.1:6843, status: Success }
