[2024-05-23T11:47:06.514029123Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6172
[2024-05-23T11:47:06.534710833Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6896, 10.10.2.1:6229) is now validated
[2024-05-23T11:47:06.534717716Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6085, 10.10.2.1:5091) is now validated
[2024-05-23T11:47:06.534720411Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6062, 10.10.1.1:6660) is now validated
[2024-05-23T11:47:06.534808636Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6863, 10.10.1.1:5241) is now validated
[2024-05-23T11:47:06.535042695Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5841, 10.10.2.1:5456) is now validated
[2024-05-23T11:47:06.535056662Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5616, 10.10.1.1:4809) is now validated
[2024-05-23T11:47:06.535060198Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4699, 10.10.1.1:6903) is now validated
[2024-05-23T11:47:06.535156058Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6917, 10.10.2.1:4748) is now validated
[2024-05-23T11:47:06.535511976Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6307, 10.10.2.1:6749) is now validated
[2024-05-23T11:47:06.535592937Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5395, 10.10.2.1:5059) is now validated
[2024-05-23T11:47:06.535667838Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6844, 10.10.1.1:4904) is now validated
[2024-05-23T11:47:06.535779357Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4733, 10.10.1.1:6183) is now validated
[2024-05-23T11:47:26.527785953Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6172 <-> 10.10.1.1:4433 received in 20.013309822s
[2024-05-23T11:47:26.527813756Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6172 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 3757924608, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T11:47:26.535270501Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6085 <-> 10.10.2.1:5091 received in 20.021246849s
[2024-05-23T11:47:26.535296109Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6085 <-> 10.10.2.1:5091 app_conn: McMPQUICConnClient { received: 3235412262, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T11:47:26.535320405Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6896 <-> 10.10.2.1:6229 received in 20.021184121s
[2024-05-23T11:47:26.535342737Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6896 <-> 10.10.2.1:6229 app_conn: McMPQUICConnClient { received: 3313846520, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T11:47:26.535548453Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6062 <-> 10.10.1.1:6660 received in 20.021447986s
[2024-05-23T11:47:26.535557640Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6062 <-> 10.10.1.1:6660 app_conn: McMPQUICConnClient { received: 3599864638, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-23T11:47:26.535664049Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6863 <-> 10.10.1.1:5241 received in 20.021345374s
[2024-05-23T11:47:26.535689918Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6863 <-> 10.10.1.1:5241 app_conn: McMPQUICConnClient { received: 3165149558, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-23T11:47:26.535846301Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6917 <-> 10.10.2.1:4748 received in 20.021584471s
[2024-05-23T11:47:26.535892277Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6307 <-> 10.10.2.1:6749 received in 20.021321729s
[2024-05-23T11:47:26.535963782Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6307 <-> 10.10.2.1:6749 app_conn: McMPQUICConnClient { received: 3091136302, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-05-23T11:47:26.535942421Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6917 <-> 10.10.2.1:4748 app_conn: McMPQUICConnClient { received: 2825478400, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-05-23T11:47:26.535948002Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5616 <-> 10.10.1.1:4809 received in 20.02169555s
[2024-05-23T11:47:26.536047318Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5616 <-> 10.10.1.1:4809 app_conn: McMPQUICConnClient { received: 3391399332, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-05-23T11:47:26.536144180Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4699 <-> 10.10.1.1:6903 received in 20.021989742s
[2024-05-23T11:47:26.536154419Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4699 <-> 10.10.1.1:6903 app_conn: McMPQUICConnClient { received: 3683601676, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-23T11:47:26.536225402Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5395 <-> 10.10.2.1:5059 received in 20.02174357s
[2024-05-23T11:47:26.536236443Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5395 <-> 10.10.2.1:5059 app_conn: McMPQUICConnClient { received: 3407470848, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-05-23T11:47:26.536260949Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6844 <-> 10.10.1.1:4904 received in 20.021703164s
[2024-05-23T11:47:26.536272140Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6844 <-> 10.10.1.1:4904 app_conn: McMPQUICConnClient { received: 3512040228, stream_ids: {47}, recv_fin_ids: {47}, expected_streams: 1 }
[2024-05-23T11:47:26.536343313Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4733 <-> 10.10.1.1:6183 received in 20.021767405s
[2024-05-23T11:47:26.536368340Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4733 <-> 10.10.1.1:6183 app_conn: McMPQUICConnClient { received: 3364475468, stream_ids: {51}, recv_fin_ids: {51}, expected_streams: 1 }
[2024-05-23T11:47:26.536478838Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5841 <-> 10.10.2.1:5456 received in 20.022172284s
[2024-05-23T11:47:26.536489578Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5841 <-> 10.10.2.1:5456 app_conn: McMPQUICConnClient { received: 3383503096, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-23T11:47:26.537881799Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6085, peer: 10.10.2.1:5091, status: Success }
[2024-05-23T11:47:26.547942599Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6896, peer: 10.10.2.1:6229, status: Success }
[2024-05-23T11:47:26.558001304Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6062, peer: 10.10.1.1:6660, status: Success }
