[2024-05-26T23:00:51.858492419Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5603
[2024-05-26T23:00:51.878964817Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4626, 10.10.1.1:5827) is now validated
[2024-05-26T23:00:51.879132411Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5066, 10.10.2.1:5659) is now validated
[2024-05-26T23:00:51.879179169Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4970, 10.10.2.1:6168) is now validated
[2024-05-26T23:01:11.871827494Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5603 <-> 10.10.1.1:4433 received in 20.013036025s
[2024-05-26T23:01:11.871864223Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5603 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7451526832, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T23:01:11.879396059Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4626 <-> 10.10.1.1:5827 received in 20.020849749s
[2024-05-26T23:01:11.879423681Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4626 <-> 10.10.1.1:5827 app_conn: McMPQUICConnClient { received: 7088666342, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T23:01:11.879902138Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5066 <-> 10.10.2.1:5659 received in 20.02134607s
[2024-05-26T23:01:11.879913258Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5066 <-> 10.10.2.1:5659 app_conn: McMPQUICConnClient { received: 6883547008, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T23:01:11.879981456Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4970 <-> 10.10.2.1:6168 received in 20.021402555s
[2024-05-26T23:01:11.879990934Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4970 <-> 10.10.2.1:6168 app_conn: McMPQUICConnClient { received: 7105409934, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T23:01:11.881931121Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4626, peer: 10.10.1.1:5827, status: Success }
[2024-05-26T23:01:11.891991727Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5066, peer: 10.10.2.1:5659, status: Success }
[2024-05-26T23:01:11.902048796Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4970, peer: 10.10.2.1:6168, status: Success }
[2024-05-26T23:01:11.922179456Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:5603 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=5739767 sent=30333 lost=0 lost_spurious=0 retrans=0 rtt=107.42µs min_rtt=Some(68.98µs) rttvar=20.666µs rtt_update=14094 cwnd=13500 sent_bytes=1812577 recv_bytes=7746917504 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=52174, local_addr=10.10.1.2:4626 peer_addr=10.10.1.1:5827 validation_state=Validated state=Active recv=5462007 sent=55067 lost=0 lost_spurious=0 retrans=0 rtt=87.077µs min_rtt=Some(71.885µs) rttvar=2.952µs rtt_update=26749 cwnd=13500 sent_bytes=3311672 recv_bytes=7369875735 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=101502, local_addr=10.10.2.2:4970 peer_addr=10.10.2.1:6168 validation_state=Validated state=Active recv=5474896 sent=59847 lost=0 lost_spurious=0 retrans=0 rtt=92.324µs min_rtt=Some(65.293µs) rttvar=6.547µs rtt_update=27777 cwnd=1948050 sent_bytes=3570919 recv_bytes=7387309270 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=100297, local_addr=10.10.2.2:5066 peer_addr=10.10.2.1:5659 validation_state=Validated state=Active recv=5303947 sent=53225 lost=0 lost_spurious=0 retrans=0 rtt=90.062µs min_rtt=Some(69.4µs) rttvar=4.382µs rtt_update=25964 cwnd=13500 sent_bytes=3202160 recv_bytes=7156519810 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=99463]
