[2024-06-01T19:07:38.515740783Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5788
[2024-06-01T19:07:38.537137017Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4877, 10.10.1.1:6236) is now validated
[2024-06-01T19:07:38.537246712Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4743, 10.10.2.1:5273) is now validated
[2024-06-01T19:07:38.537987888Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5615, 10.10.2.1:5639) is now validated
[2024-06-01T19:07:38.537999315Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6405, 10.10.2.1:6556) is now validated
[2024-06-01T19:07:38.538201608Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6493, 10.10.1.1:5996) is now validated
[2024-06-01T19:07:38.538207950Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4582, 10.10.2.1:6122) is now validated
[2024-06-01T19:07:38.538394886Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5760, 10.10.1.1:6497) is now validated
[2024-06-01T19:07:38.538545941Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6816, 10.10.2.1:4536) is now validated
[2024-06-01T19:07:38.538641378Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6620, 10.10.1.1:6994) is now validated
[2024-06-01T19:07:38.538882392Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5912, 10.10.2.1:4545) is now validated
[2024-06-01T19:07:38.538894650Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6586, 10.10.1.1:6707) is now validated
[2024-06-01T19:07:38.539087540Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5689, 10.10.2.1:4440) is now validated
[2024-06-01T19:07:38.539273907Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5248, 10.10.1.1:6428) is now validated
[2024-06-01T19:07:58.537881339Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4743 <-> 10.10.2.1:5273 received in 20.021399602s
[2024-06-01T19:07:58.537907768Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4743 <-> 10.10.2.1:5273 app_conn: McMPQUICConnClient { received: 4096420300, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-06-01T19:07:58.539079345Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4877 <-> 10.10.1.1:6236 received in 20.022625246s
[2024-06-01T19:07:58.539093709Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4877 <-> 10.10.1.1:6236 app_conn: McMPQUICConnClient { received: 5539351880, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-06-01T19:07:58.539725406Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6816 <-> 10.10.2.1:4536 received in 20.022738875s
[2024-06-01T19:07:58.539738340Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6816 <-> 10.10.2.1:4536 app_conn: McMPQUICConnClient { received: 5323280666, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-06-01T19:07:58.540098845Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5760 <-> 10.10.1.1:6497 received in 20.023138731s
[2024-06-01T19:07:58.540110512Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5760 <-> 10.10.1.1:6497 app_conn: McMPQUICConnClient { received: 4543602172, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-06-01T19:07:58.540308570Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5689 <-> 10.10.2.1:4440 received in 20.023350397s
[2024-06-01T19:07:58.540319086Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5689 <-> 10.10.2.1:4440 app_conn: McMPQUICConnClient { received: 5316785540, stream_ids: {51}, recv_fin_ids: {51}, expected_streams: 1 }
[2024-06-01T19:07:58.540333452Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6586 <-> 10.10.1.1:6707 received in 20.023305269s
[2024-06-01T19:07:58.540342836Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6586 <-> 10.10.1.1:6707 app_conn: McMPQUICConnClient { received: 2021790545, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-06-01T19:07:58.540346576Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6620 <-> 10.10.1.1:6994 received in 20.023383126s
[2024-06-01T19:07:58.540358558Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6620 <-> 10.10.1.1:6994 app_conn: McMPQUICConnClient { received: 5269815000, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-06-01T19:07:58.540458579Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6405 <-> 10.10.2.1:6556 received in 20.023668066s
[2024-06-01T19:07:58.540468265Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6405 <-> 10.10.2.1:6556 app_conn: McMPQUICConnClient { received: 5514336378, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-06-01T19:07:58.540574968Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4582 <-> 10.10.2.1:6122 received in 20.023539135s
[2024-06-01T19:07:58.540585793Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4582 <-> 10.10.2.1:6122 app_conn: McMPQUICConnClient { received: 3189916626, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-06-01T19:07:58.540576908Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6493 <-> 10.10.1.1:5996 received in 20.023593533s
[2024-06-01T19:07:58.540595513Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6493 <-> 10.10.1.1:5996 app_conn: McMPQUICConnClient { received: 1480383739, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-06-01T19:07:58.540710539Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5615 <-> 10.10.2.1:5639 received in 20.023919987s
[2024-06-01T19:07:58.540720668Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5615 <-> 10.10.2.1:5639 app_conn: McMPQUICConnClient { received: 2530148362, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-06-01T19:07:58.540814447Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5248 <-> 10.10.1.1:6428 received in 20.023780554s
[2024-06-01T19:07:58.540824735Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5248 <-> 10.10.1.1:6428 app_conn: McMPQUICConnClient { received: 5156866020, stream_ids: {55}, recv_fin_ids: {55}, expected_streams: 1 }
[2024-06-01T19:07:58.540946356Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5912 <-> 10.10.2.1:4545 received in 20.023860035s
[2024-06-01T19:07:58.540956605Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5912 <-> 10.10.2.1:4545 app_conn: McMPQUICConnClient { received: 5522052267, stream_ids: {47}, recv_fin_ids: {47}, expected_streams: 1 }
[2024-06-01T19:07:58.542974095Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4743, peer: 10.10.2.1:5273, status: Success }
[2024-06-01T19:07:58.544943312Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4877, peer: 10.10.1.1:6236, status: Success }
[2024-06-01T19:07:58.544952723Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5788 <-> 10.10.1.1:4433 received in 20.028146682s
[2024-06-01T19:07:58.544955208Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5788 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 5251625912, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T19:07:58.555028438Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6816, peer: 10.10.2.1:4536, status: Success }
[2024-06-01T19:07:58.565110029Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5760, peer: 10.10.1.1:6497, status: Success }
[2024-06-01T19:07:58.575190859Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5689, peer: 10.10.2.1:4440, status: Success }
[2024-06-01T19:07:58.585269769Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6586, peer: 10.10.1.1:6707, status: Success }
[2024-06-01T19:07:58.595347489Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6620, peer: 10.10.1.1:6994, status: Success }
[2024-06-01T19:07:58.605421733Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6405, peer: 10.10.2.1:6556, status: Success }
[2024-06-01T19:07:58.615498515Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4582, peer: 10.10.2.1:6122, status: Success }
[2024-06-01T19:07:58.625575971Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6493, peer: 10.10.1.1:5996, status: Success }
[2024-06-01T19:07:58.635677189Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5615, peer: 10.10.2.1:5639, status: Success }
[2024-06-01T19:07:58.645756774Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5248, peer: 10.10.1.1:6428, status: Success }
[2024-06-01T19:07:58.655834080Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5912, peer: 10.10.2.1:4545, status: Success }
[2024-06-01T19:07:58.676196710Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:5788 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=4044125 sent=8357 lost=0 lost_spurious=0 retrans=0 rtt=713.352µs min_rtt=Some(246.011µs) rttvar=242.275µs rtt_update=1324 cwnd=13500 sent_bytes=454891 recv_bytes=5458586140 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=92171, local_addr=10.10.1.2:4877 peer_addr=10.10.1.1:6236 validation_state=Validated state=Active recv=4266239 sent=29953 lost=0 lost_spurious=0 retrans=0 rtt=151.762µs min_rtt=Some(74.185µs) rttvar=40.92µs rtt_update=8910 cwnd=13500 sent_bytes=1700302 recv_bytes=5758008269 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=14812, local_addr=10.10.2.2:4743 peer_addr=10.10.2.1:5273 validation_state=Validated state=Active recv=3154401 sent=22715 lost=0 lost_spurious=0 retrans=0 rtt=134.045µs min_rtt=Some(62.436µs) rttvar=60.021µs rtt_update=7828 cwnd=13500 sent_bytes=1301333 recv_bytes=4257241951 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=19004, local_addr=10.10.2.2:5615 peer_addr=10.10.2.1:5639 validation_state=Validated state=Active recv=1947563 sent=14325 lost=0 lost_spurious=0 retrans=0 rtt=177.836µs min_rtt=Some(91.838µs) rttvar=83.041µs rtt_update=4895 cwnd=13500 sent_bytes=813063 recv_bytes=2628148940 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=24523, local_addr=10.10.2.2:6405 peer_addr=10.10.2.1:6556 validation_state=Validated state=Active recv=4246967 sent=19952 lost=0 lost_spurious=0 retrans=0 rtt=187.046µs min_rtt=Some(88.219µs) rttvar=31.873µs rtt_update=5488 cwnd=13500 sent_bytes=1124552 recv_bytes=5731921102 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=26663, local_addr=10.10.1.2:6493 peer_addr=10.10.1.1:5996 validation_state=Validated state=Active recv=1138587 sent=9214 lost=0 lost_spurious=0 retrans=0 rtt=376.856µs min_rtt=Some(110.99µs) rttvar=191.145µs rtt_update=2739 cwnd=13500 sent_bytes=509243 recv_bytes=1536275129 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=40079, local_addr=10.10.2.2:6816 peer_addr=10.10.2.1:4536 validation_state=Validated state=Active recv=4101018 sent=24637 lost=0 lost_spurious=0 retrans=0 rtt=132.359µs min_rtt=Some(87.451µs) rttvar=11.674µs rtt_update=11640 cwnd=811350 sent_bytes=1462400 recv_bytes=5533392525 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=484043, local_addr=10.10.1.2:5760 peer_addr=10.10.1.1:6497 validation_state=Validated state=Active recv=3498975 sent=17595 lost=0 lost_spurious=0 retrans=0 rtt=277.04µs min_rtt=Some(138.748µs) rttvar=64.213µs rtt_update=4420 cwnd=13500 sent_bytes=983071 recv_bytes=4722270508 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=259936, local_addr=10.10.1.2:6620 peer_addr=10.10.1.1:6994 validation_state=Validated state=Active recv=4058575 sent=24735 lost=0 lost_spurious=0 retrans=0 rtt=121.161µs min_rtt=Some(73.097µs) rttvar=19.714µs rtt_update=10030 cwnd=2474550 sent_bytes=1446625 recv_bytes=5477695632 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=51746, local_addr=10.10.2.2:4582 peer_addr=10.10.2.1:6122 validation_state=Validated state=Active recv=2455901 sent=14665 lost=0 lost_spurious=0 retrans=0 rtt=253.424µs min_rtt=Some(104.091µs) rttvar=42.149µs rtt_update=5981 cwnd=13500 sent_bytes=851873 recv_bytes=3314369379 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=28758, local_addr=10.10.2.2:5689 peer_addr=10.10.2.1:4440 validation_state=Validated state=Active recv=4094793 sent=22754 lost=0 lost_spurious=0 retrans=0 rtt=120.09µs min_rtt=Some(74.372µs) rttvar=20.14µs rtt_update=10099 cwnd=714150 sent_bytes=1346643 recv_bytes=5526551851 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=50683, local_addr=10.10.1.2:6586 peer_addr=10.10.1.1:6707 validation_state=Validated state=Active recv=1555850 sent=11847 lost=0 lost_spurious=0 retrans=0 rtt=460.148µs min_rtt=Some(122.139µs) rttvar=386.238µs rtt_update=2719 cwnd=13500 sent_bytes=647338 recv_bytes=2099382299 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=6411, local_addr=10.10.2.2:5912 peer_addr=10.10.2.1:4545 validation_state=Validated state=Active recv=4252926 sent=18716 lost=0 lost_spurious=0 retrans=0 rtt=180.542µs min_rtt=Some(76.417µs) rttvar=22.153µs rtt_update=5441 cwnd=13500 sent_bytes=1059076 recv_bytes=5739945143 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=26122, local_addr=10.10.1.2:5248 peer_addr=10.10.1.1:6428 validation_state=Validated state=Active recv=3972911 sent=35807 lost=0 lost_spurious=0 retrans=0 rtt=163.401µs min_rtt=Some(62.411µs) rttvar=131.5µs rtt_update=11776 cwnd=13500 sent_bytes=2038553 recv_bytes=5360323709 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=49029]
