[2024-05-23T10:54:12.514896229Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5156
[2024-05-23T10:54:12.535379748Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5958, 10.10.2.1:6755) is now validated
[2024-05-23T10:54:12.535476880Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5054, 10.10.1.1:5919) is now validated
[2024-05-23T10:54:12.535570666Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4735, 10.10.2.1:5802) is now validated
[2024-05-23T10:54:12.535762326Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6658, 10.10.1.1:5385) is now validated
[2024-05-23T10:54:32.528637547Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5156 <-> 10.10.1.1:4433 received in 20.013557593s
[2024-05-23T10:54:32.528668826Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5156 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7665443072, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T10:54:32.535753690Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5958 <-> 10.10.2.1:6755 received in 20.020821463s
[2024-05-23T10:54:32.535811609Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5958 <-> 10.10.2.1:6755 app_conn: McMPQUICConnClient { received: 6678877046, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T10:54:32.536217370Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5054 <-> 10.10.1.1:5919 received in 20.021206866s
[2024-05-23T10:54:32.536245112Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5054 <-> 10.10.1.1:5919 app_conn: McMPQUICConnClient { received: 6679185230, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T10:54:32.536432553Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4735 <-> 10.10.2.1:5802 received in 20.021385491s
[2024-05-23T10:54:32.536457520Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4735 <-> 10.10.2.1:5802 app_conn: McMPQUICConnClient { received: 6478357316, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-23T10:54:32.536493037Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6658 <-> 10.10.1.1:5385 received in 20.021466873s
[2024-05-23T10:54:32.536551266Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6658 <-> 10.10.1.1:5385 app_conn: McMPQUICConnClient { received: 7804407902, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-23T10:54:32.538738738Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5958, peer: 10.10.2.1:6755, status: Success }
[2024-05-23T10:54:32.548798822Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5054, peer: 10.10.1.1:5919, status: Success }
[2024-05-23T10:54:32.558856841Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4735, peer: 10.10.2.1:5802, status: Success }
[2024-05-23T10:54:32.568913358Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6658, peer: 10.10.1.1:5385, status: Success }
[2024-05-23T10:54:32.589046009Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:5156 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=5904609 sent=29121 lost=0 lost_spurious=0 retrans=0 rtt=114.721µs min_rtt=Some(72.526µs) rttvar=2.81µs rtt_update=14494 cwnd=13500 sent_bytes=1760222 recv_bytes=7969414067 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=54357, local_addr=10.10.2.2:5958 peer_addr=10.10.2.1:6755 validation_state=Validated state=Active recv=5146238 sent=51856 lost=0 lost_spurious=0 retrans=0 rtt=91.137µs min_rtt=Some(67.627µs) rttvar=6.466µs rtt_update=26335 cwnd=13500 sent_bytes=3130156 recv_bytes=6943650364 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=94481, local_addr=10.10.1.2:5054 peer_addr=10.10.1.1:5919 validation_state=Validated state=Active recv=5146463 sent=51186 lost=0 lost_spurious=0 retrans=0 rtt=95.127µs min_rtt=Some(67.115µs) rttvar=11.605µs rtt_update=25238 cwnd=13500 sent_bytes=3084242 recv_bytes=6943953675 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=93333, local_addr=10.10.2.2:4735 peer_addr=10.10.2.1:5802 validation_state=Validated state=Active recv=4991712 sent=49087 lost=0 lost_spurious=0 retrans=0 rtt=92.157µs min_rtt=Some(72.546µs) rttvar=9.59µs rtt_update=24483 cwnd=13500 sent_bytes=2962064 recv_bytes=6735061638 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=112911, local_addr=10.10.1.2:6658 peer_addr=10.10.1.1:5385 validation_state=Validated state=Active recv=6013414 sent=48037 lost=0 lost_spurious=0 retrans=0 rtt=95.615µs min_rtt=Some(64.221µs) rttvar=18.864µs rtt_update=29994 cwnd=13500 sent_bytes=3024736 recv_bytes=8114358390 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=103079]
