[2024-05-23T11:36:49.864412519Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:4875
[2024-05-23T11:36:49.885072581Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6714, 10.10.2.1:4709) is now validated
[2024-05-23T11:36:49.885160927Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6492, 10.10.2.1:5291) is now validated
[2024-05-23T11:36:49.885292193Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6600, 10.10.1.1:4517) is now validated
[2024-05-23T11:36:49.885469987Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6468, 10.10.2.1:5400) is now validated
[2024-05-23T11:36:49.885489153Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6815, 10.10.1.1:4922) is now validated
[2024-05-23T11:36:49.885583039Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5536, 10.10.1.1:4846) is now validated
[2024-05-23T11:36:49.885589491Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5475, 10.10.2.1:6322) is now validated
[2024-05-23T11:36:49.885675773Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5166, 10.10.2.1:6041) is now validated
[2024-05-23T11:36:49.885688146Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6445, 10.10.1.1:5491) is now validated
[2024-05-23T11:36:49.885739302Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6540, 10.10.1.1:5677) is now validated
[2024-05-23T11:36:49.885799535Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4750, 10.10.2.1:6770) is now validated
[2024-05-23T11:37:09.877375074Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4875 <-> 10.10.1.1:4433 received in 20.01268768s
[2024-05-23T11:37:09.877506280Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4875 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 3753739790, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T11:37:09.885971118Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6714 <-> 10.10.2.1:4709 received in 20.021553981s
[2024-05-23T11:37:09.885993049Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6714 <-> 10.10.2.1:4709 app_conn: McMPQUICConnClient { received: 3955417004, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T11:37:09.886084611Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6600 <-> 10.10.1.1:4517 received in 20.021499018s
[2024-05-23T11:37:09.886114798Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6600 <-> 10.10.1.1:4517 app_conn: McMPQUICConnClient { received: 3829509748, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-23T11:37:09.886189287Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6815 <-> 10.10.1.1:4922 received in 20.021715143s
[2024-05-23T11:37:09.886198385Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6815 <-> 10.10.1.1:4922 app_conn: McMPQUICConnClient { received: 3554347266, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-05-23T11:37:09.886232869Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6492 <-> 10.10.2.1:5291 received in 20.021719771s
[2024-05-23T11:37:09.886259359Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6492 <-> 10.10.2.1:5291 app_conn: McMPQUICConnClient { received: 4182106368, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T11:37:09.886268767Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6468 <-> 10.10.2.1:5400 received in 20.021630354s
[2024-05-23T11:37:09.886292501Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6468 <-> 10.10.2.1:5400 app_conn: McMPQUICConnClient { received: 3389308652, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-23T11:37:09.886426953Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6540 <-> 10.10.1.1:5677 received in 20.021656823s
[2024-05-23T11:37:09.886437703Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6540 <-> 10.10.1.1:5677 app_conn: McMPQUICConnClient { received: 3441748804, stream_ids: {47}, recv_fin_ids: {47}, expected_streams: 1 }
[2024-05-23T11:37:09.886442292Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5475 <-> 10.10.2.1:6322 received in 20.02178849s
[2024-05-23T11:37:09.886457430Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5475 <-> 10.10.2.1:6322 app_conn: McMPQUICConnClient { received: 3726693482, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-23T11:37:09.886466928Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5536 <-> 10.10.1.1:4846 received in 20.021780124s
[2024-05-23T11:37:09.886474252Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4750 <-> 10.10.2.1:6770 received in 20.021698161s
[2024-05-23T11:37:09.886574821Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5536 <-> 10.10.1.1:4846 app_conn: McMPQUICConnClient { received: 3497356024, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-05-23T11:37:09.886583186Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6445 <-> 10.10.1.1:5491 received in 20.021918464s
[2024-05-23T11:37:09.886610658Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6445 <-> 10.10.1.1:5491 app_conn: McMPQUICConnClient { received: 4105366784, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-05-23T11:37:09.886591462Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4750 <-> 10.10.2.1:6770 app_conn: McMPQUICConnClient { received: 3300658856, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-05-23T11:37:09.886654360Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5166 <-> 10.10.2.1:6041 received in 20.021881565s
