[2024-06-01T19:50:47.786932742Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6328
[2024-06-01T19:50:47.807732657Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6569, 10.10.2.1:5806) is now validated
[2024-06-01T19:50:47.807829736Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6702, 10.10.2.1:6636) is now validated
[2024-06-01T19:50:47.808241925Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5055, 10.10.1.1:6494) is now validated
[2024-06-01T19:50:47.808270456Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5552, 10.10.1.1:6779) is now validated
[2024-06-01T19:50:47.808277685Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6668, 10.10.1.1:6870) is now validated
[2024-06-01T19:50:47.808527935Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6887, 10.10.2.1:5418) is now validated
[2024-06-01T19:50:47.808614946Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5638, 10.10.2.1:5894) is now validated
[2024-06-01T19:50:47.808875388Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6819, 10.10.1.1:4708) is now validated
[2024-06-01T19:50:47.808882069Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4598, 10.10.2.1:5895) is now validated
[2024-06-01T19:50:47.808994768Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6968, 10.10.1.1:4664) is now validated
[2024-06-01T19:50:47.809258529Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5880, 10.10.1.1:6407) is now validated
[2024-06-01T19:50:47.809362883Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6634, 10.10.2.1:4857) is now validated
[2024-06-01T19:50:47.809505394Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4629, 10.10.2.1:5066) is now validated
[2024-06-01T19:50:47.810426671Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5859, 10.10.1.1:5941) is now validated
[2024-06-01T19:51:07.804475667Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6328 <-> 10.10.1.1:4433 received in 20.016825955s
[2024-06-01T19:51:07.804504398Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6328 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 5127567530, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T19:51:07.808458234Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6702 <-> 10.10.2.1:6636 received in 20.021431511s
[2024-06-01T19:51:07.808474605Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6702 <-> 10.10.2.1:6636 app_conn: McMPQUICConnClient { received: 3725706381, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-06-01T19:51:07.809223637Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5638 <-> 10.10.2.1:5894 received in 20.021770733s
[2024-06-01T19:51:07.809316474Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5638 <-> 10.10.2.1:5894 app_conn: McMPQUICConnClient { received: 4212363282, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-06-01T19:51:07.809557019Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5055 <-> 10.10.1.1:6494 received in 20.022295025s
[2024-06-01T19:51:07.809568266Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5055 <-> 10.10.1.1:6494 app_conn: McMPQUICConnClient { received: 4864286270, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-06-01T19:51:07.809954882Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6819 <-> 10.10.1.1:4708 received in 20.022177571s
[2024-06-01T19:51:07.809965225Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6819 <-> 10.10.1.1:4708 app_conn: McMPQUICConnClient { received: 4642851730, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-06-01T19:51:07.810191709Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6569 <-> 10.10.2.1:5806 received in 20.023157435s
[2024-06-01T19:51:07.810201917Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6569 <-> 10.10.2.1:5806 app_conn: McMPQUICConnClient { received: 3024089986, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-06-01T19:51:07.810219449Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5880 <-> 10.10.1.1:6407 received in 20.022399679s
[2024-06-01T19:51:07.810252724Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5880 <-> 10.10.1.1:6407 app_conn: McMPQUICConnClient { received: 4096927638, stream_ids: {51}, recv_fin_ids: {51}, expected_streams: 1 }
[2024-06-01T19:51:07.810544459Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5552 <-> 10.10.1.1:6779 received in 20.02318683s
[2024-06-01T19:51:07.810554031Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5552 <-> 10.10.1.1:6779 app_conn: McMPQUICConnClient { received: 2559686085, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-06-01T19:51:07.810570245Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4598 <-> 10.10.2.1:5895 received in 20.022900604s
[2024-06-01T19:51:07.810580214Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4598 <-> 10.10.2.1:5895 app_conn: McMPQUICConnClient { received: 5081050126, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-06-01T19:51:07.810856580Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6887 <-> 10.10.2.1:5418 received in 20.0232843s
[2024-06-01T19:51:07.810866116Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6887 <-> 10.10.2.1:5418 app_conn: McMPQUICConnClient { received: 5168405599, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-06-01T19:51:07.810944459Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6668 <-> 10.10.1.1:6870 received in 20.023871519s
[2024-06-01T19:51:07.810955241Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6668 <-> 10.10.1.1:6870 app_conn: McMPQUICConnClient { received: 2821241336, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
