[2024-05-23T11:27:20.158136592Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6437
[2024-05-23T11:27:20.179059451Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4701, 10.10.2.1:5541) is now validated
[2024-05-23T11:27:20.179067416Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5837, 10.10.1.1:5703) is now validated
[2024-05-23T11:27:20.179152656Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5152, 10.10.2.1:6129) is now validated
[2024-05-23T11:27:20.179233187Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6461, 10.10.2.1:4861) is now validated
[2024-05-23T11:27:20.179579477Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6114, 10.10.1.1:5376) is now validated
[2024-05-23T11:27:20.179699442Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5311, 10.10.2.1:6352) is now validated
[2024-05-23T11:27:20.179708609Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6864, 10.10.1.1:6378) is now validated
[2024-05-23T11:27:20.179775204Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5048, 10.10.2.1:6140) is now validated
[2024-05-23T11:27:20.179876053Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5295, 10.10.1.1:6860) is now validated
[2024-05-23T11:27:40.172404387Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6437 <-> 10.10.1.1:4433 received in 20.013845864s
[2024-05-23T11:27:40.172432209Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6437 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 5198517582, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T11:27:40.179730180Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5152 <-> 10.10.2.1:6129 received in 20.021348268s
[2024-05-23T11:27:40.179757772Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5152 <-> 10.10.2.1:6129 app_conn: McMPQUICConnClient { received: 4791483940, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-23T11:27:40.179947508Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5837 <-> 10.10.1.1:5703 received in 20.021580654s
[2024-05-23T11:27:40.180046724Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5837 <-> 10.10.1.1:5703 app_conn: McMPQUICConnClient { received: 4568559896, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T11:27:40.180164004Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4701 <-> 10.10.2.1:5541 received in 20.021883021s
[2024-05-23T11:27:40.180185644Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5311 <-> 10.10.2.1:6352 received in 20.021663459s
[2024-05-23T11:27:40.180197537Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5311 <-> 10.10.2.1:6352 app_conn: McMPQUICConnClient { received: 5073395968, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
