[2024-05-27T00:44:36.939321087Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6890
[2024-05-27T00:44:36.960181605Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6836, 10.10.1.1:4642) is now validated
[2024-05-27T00:44:36.960355922Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6602, 10.10.2.1:5066) is now validated
[2024-05-27T00:44:36.960487118Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5550, 10.10.1.1:5207) is now validated
[2024-05-27T00:44:36.960503258Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5560, 10.10.1.1:5533) is now validated
[2024-05-27T00:44:36.960636798Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5515, 10.10.2.1:5045) is now validated
[2024-05-27T00:44:36.960696791Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6032, 10.10.2.1:4560) is now validated
[2024-05-27T00:44:36.960643030Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6000, 10.10.1.1:5983) is now validated
[2024-05-27T00:44:36.960643010Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4497, 10.10.2.1:4449) is now validated
[2024-05-27T00:44:36.960637179Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5926, 10.10.2.1:4963) is now validated
[2024-05-27T00:44:36.960701339Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5220, 10.10.1.1:5159) is now validated
[2024-05-27T00:44:36.960769417Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5487, 10.10.2.1:5707) is now validated
[2024-05-27T00:44:36.960875787Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6763, 10.10.1.1:6255) is now validated
[2024-05-27T00:44:56.954158126Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6890 <-> 10.10.1.1:4433 received in 20.014374652s
[2024-05-27T00:44:56.954186570Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6890 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 4103316444, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
