[2024-05-26T16:38:43.184770419Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5526
[2024-05-26T16:38:43.205304876Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6270, 10.10.2.1:5687) is now validated
[2024-05-26T16:38:43.205308703Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6306, 10.10.2.1:6085) is now validated
[2024-05-26T16:38:43.205469104Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5297, 10.10.1.1:6290) is now validated
[2024-05-26T16:38:43.205474343Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4613, 10.10.1.1:6741) is now validated
[2024-05-26T16:38:43.205524698Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5767, 10.10.2.1:6575) is now validated
[2024-05-26T16:38:43.205721517Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4577, 10.10.1.1:6940) is now validated
[2024-05-26T16:38:43.205792079Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6720, 10.10.2.1:4741) is now validated
[2024-05-26T16:38:43.205927723Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6543, 10.10.1.1:5521) is now validated
[2024-05-26T16:38:43.205976474Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5478, 10.10.2.1:5846) is now validated
[2024-05-26T16:39:03.197943122Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5526 <-> 10.10.1.1:4433 received in 20.012977056s
[2024-05-26T16:39:03.197971165Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5526 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 6273458432, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T16:39:03.206060081Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5297 <-> 10.10.1.1:6290 received in 20.021186869s
