[2024-05-26T17:06:11.189884213Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6146
[2024-05-26T17:06:11.210186642Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6510, 10.10.2.1:6174) is now validated
[2024-05-26T17:06:11.210492365Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6809, 10.10.1.1:5392) is now validated
[2024-05-26T17:06:11.210595799Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4487, 10.10.2.1:5307) is now validated
[2024-05-26T17:06:11.210889540Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5783, 10.10.2.1:5106) is now validated
[2024-05-26T17:06:11.211106837Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5923, 10.10.1.1:6941) is now validated
[2024-05-26T17:06:11.211106817Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4949, 10.10.2.1:5489) is now validated
[2024-05-26T17:06:11.211184973Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6908, 10.10.1.1:5508) is now validated
[2024-05-26T17:06:11.211279511Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6553, 10.10.1.1:6656) is now validated
[2024-05-26T17:06:11.211395959Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4723, 10.10.2.1:5460) is now validated
[2024-05-26T17:06:11.211477932Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5693, 10.10.2.1:4750) is now validated
[2024-05-26T17:06:11.211477912Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6598, 10.10.1.1:5447) is now validated
[2024-05-26T17:06:11.211596986Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5334, 10.10.1.1:6290) is now validated
[2024-05-26T17:06:11.211650586Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6911, 10.10.2.1:4662) is now validated
[2024-05-26T17:06:31.204730624Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6146 <-> 10.10.1.1:4433 received in 20.014624907s
[2024-05-26T17:06:31.204760430Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6146 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 3902880782, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T17:06:31.211209867Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6510 <-> 10.10.2.1:6174 received in 20.021366521s
[2024-05-26T17:06:31.211220176Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6510 <-> 10.10.2.1:6174 app_conn: McMPQUICConnClient { received: 3146088876, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T17:06:31.211715665Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6809 <-> 10.10.1.1:5392 received in 20.02176615s
[2024-05-26T17:06:31.211739259Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6809 <-> 10.10.1.1:5392 app_conn: McMPQUICConnClient { received: 3806801482, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T17:06:31.211865636Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5783 <-> 10.10.2.1:5106 received in 20.021657988s
[2024-05-26T17:06:31.211891895Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5783 <-> 10.10.2.1:5106 app_conn: McMPQUICConnClient { received: 3065521860, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
