[2024-05-23T11:17:57.703537635Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5199
[2024-05-23T11:17:57.724145198Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6491, 10.10.2.1:5288) is now validated
[2024-05-23T11:17:57.724301852Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4473, 10.10.1.1:5062) is now validated
[2024-05-23T11:17:57.724393815Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6617, 10.10.2.1:6822) is now validated
[2024-05-23T11:17:57.724570126Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5313, 10.10.1.1:5880) is now validated
[2024-05-23T11:17:57.724639456Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6738, 10.10.2.1:4495) is now validated
[2024-05-23T11:17:57.724695050Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5234, 10.10.1.1:5756) is now validated
[2024-05-23T11:17:57.724885888Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4961, 10.10.1.1:5834) is now validated
[2024-05-23T11:17:57.724936273Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4818, 10.10.2.1:5910) is now validated
[2024-05-23T11:18:17.717921225Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5199 <-> 10.10.1.1:4433 received in 20.014120497s
[2024-05-23T11:18:17.717947945Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5199 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 6064100478, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T11:18:17.725021347Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4473 <-> 10.10.1.1:5062 received in 20.021342246s
[2024-05-23T11:18:17.725042086Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5313 <-> 10.10.1.1:5880 received in 20.02123727s
[2024-05-23T11:18:17.725047125Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4473 <-> 10.10.1.1:5062 app_conn: McMPQUICConnClient { received: 5247877136, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T11:18:17.725124670Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5313 <-> 10.10.1.1:5880 app_conn: McMPQUICConnClient { received: 4701695784, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-23T11:18:17.725152643Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6491 <-> 10.10.2.1:5288 received in 20.021528406s
[2024-05-23T11:18:17.725168202Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6491 <-> 10.10.2.1:5288 app_conn: McMPQUICConnClient { received: 5307024513, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T11:18:17.725282356Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6738 <-> 10.10.2.1:4495 received in 20.021539276s
[2024-05-23T11:18:17.725296142Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6738 <-> 10.10.2.1:4495 app_conn: McMPQUICConnClient { received: 5144961280, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-05-23T11:18:17.725587379Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5234 <-> 10.10.1.1:5756 received in 20.021753718s
[2024-05-23T11:18:17.725614319Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5234 <-> 10.10.1.1:5756 app_conn: McMPQUICConnClient { received: 4262629686, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-23T11:18:17.725611544Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6617 <-> 10.10.2.1:6822 received in 20.021803051s
[2024-05-23T11:18:17.725636791Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6617 <-> 10.10.2.1:6822 app_conn: McMPQUICConnClient { received: 5547956166, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-23T11:18:17.725675203Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4818 <-> 10.10.2.1:5910 received in 20.02190345s
[2024-05-23T11:18:17.725701994Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4818 <-> 10.10.2.1:5910 app_conn: McMPQUICConnClient { received: 4690665728, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-05-23T11:18:17.725881160Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4961 <-> 10.10.1.1:5834 received in 20.022129674s
[2024-05-23T11:18:17.725907078Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4961 <-> 10.10.1.1:5834 app_conn: McMPQUICConnClient { received: 5821030656, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
