[2024-05-23T11:20:26.739747025Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5499
[2024-05-23T11:20:26.760254860Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4538, 10.10.2.1:5977) is now validated
[2024-05-23T11:20:26.760444997Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4764, 10.10.1.1:6119) is now validated
[2024-05-23T11:20:26.760504388Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5163, 10.10.1.1:4642) is now validated
[2024-05-23T11:20:26.760579269Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6224, 10.10.2.1:6616) is now validated
[2024-05-23T11:20:26.760671071Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6602, 10.10.1.1:6883) is now validated
[2024-05-23T11:20:26.760675600Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6119, 10.10.2.1:5391) is now validated
[2024-05-23T11:20:26.760750721Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6777, 10.10.2.1:6825) is now validated
[2024-05-23T11:20:26.760937621Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4483, 10.10.1.1:6754) is now validated
[2024-05-23T11:20:46.754488225Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5499 <-> 10.10.1.1:4433 received in 20.014399519s
[2024-05-23T11:20:46.754516558Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5499 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 6204776704, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T11:20:46.761202973Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6119 <-> 10.10.2.1:5391 received in 20.021389362s
[2024-05-23T11:20:46.761221277Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6119 <-> 10.10.2.1:5391 app_conn: McMPQUICConnClient { received: 5494104320, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-23T11:20:46.761308310Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5163 <-> 10.10.1.1:4642 received in 20.021408488s
[2024-05-23T11:20:46.761317407Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5163 <-> 10.10.1.1:4642 app_conn: McMPQUICConnClient { received: 4743120990, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-23T11:20:46.761408498Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6777 <-> 10.10.2.1:6825 received in 20.021371779s
[2024-05-23T11:20:46.761433615Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6777 <-> 10.10.2.1:6825 app_conn: McMPQUICConnClient { received: 4941444932, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-23T11:20:46.761510009Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4538 <-> 10.10.2.1:5977 received in 20.02176654s
[2024-05-23T11:20:46.761536218Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4538 <-> 10.10.2.1:5977 app_conn: McMPQUICConnClient { received: 5993554063, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
