[2024-06-01T13:22:03.363408243Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5411
[2024-06-01T13:22:03.384122963Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4520, 10.10.2.1:5013) is now validated
[2024-06-01T13:22:03.384220772Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6801, 10.10.2.1:5601) is now validated
[2024-06-01T13:22:03.384387550Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6861, 10.10.1.1:5873) is now validated
[2024-06-01T13:22:23.377974716Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5411 <-> 10.10.1.1:4433 received in 20.01423483s
[2024-06-01T13:22:23.377999221Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5411 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7561412156, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T13:22:23.384800523Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6861 <-> 10.10.1.1:5873 received in 20.021226516s
[2024-06-01T13:22:23.384817937Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6861 <-> 10.10.1.1:5873 app_conn: McMPQUICConnClient { received: 7424539868, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-06-01T13:22:23.385026845Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6801 <-> 10.10.2.1:5601 received in 20.021471772s
[2024-06-01T13:22:23.385038408Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6801 <-> 10.10.2.1:5601 app_conn: McMPQUICConnClient { received: 7202934136, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-06-01T13:22:23.385322343Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4520 <-> 10.10.2.1:5013 received in 20.021862307s
[2024-06-01T13:22:23.385332286Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4520 <-> 10.10.2.1:5013 app_conn: McMPQUICConnClient { received: 7928164746, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-06-01T13:22:23.388066313Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6861, peer: 10.10.1.1:5873, status: Success }
[2024-06-01T13:22:23.398134570Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6801, peer: 10.10.2.1:5601, status: Success }
[2024-06-01T13:22:23.408207195Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4520, peer: 10.10.2.1:5013, status: Success }
[2024-06-01T13:22:23.428379705Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:5411 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=5826263 sent=42917 lost=0 lost_spurious=0 retrans=0 rtt=102.05µs min_rtt=Some(75.83µs) rttvar=8.993µs rtt_update=29585 cwnd=13500 sent_bytes=2751473 recv_bytes=7861619924 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=580108, local_addr=10.10.2.2:4520 peer_addr=10.10.2.1:5013 validation_state=Validated state=Active recv=6108738 sent=37999 lost=0 lost_spurious=0 retrans=0 rtt=139.262µs min_rtt=Some(83.952µs) rttvar=29.989µs rtt_update=22069 cwnd=13500 sent_bytes=2353782 recv_bytes=8242896657 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=583032, local_addr=10.10.2.2:6801 peer_addr=10.10.2.1:5601 validation_state=Validated state=Active recv=5550006 sent=47798 lost=0 lost_spurious=0 retrans=0 rtt=95.667µs min_rtt=Some(81.697µs) rttvar=8.959µs rtt_update=28429 cwnd=13500 sent_bytes=2978836 recv_bytes=7488755476 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=809522, local_addr=10.10.1.2:6861 peer_addr=10.10.1.1:5873 validation_state=Validated state=Active recv=5720799 sent=27608 lost=0 lost_spurious=0 retrans=0 rtt=130.884µs min_rtt=Some(100.193µs) rttvar=3.209µs rtt_update=16669 cwnd=13500 sent_bytes=1712611 recv_bytes=7718982404 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=553826]
