[2024-06-01T14:23:18.424492979Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5417
[2024-06-01T14:23:18.445366783Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6363, 10.10.1.1:4944) is now validated
[2024-06-01T14:23:18.445385237Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4977, 10.10.2.1:5452) is now validated
[2024-06-01T14:23:18.445545285Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6913, 10.10.2.1:6578) is now validated
[2024-06-01T14:23:18.445674088Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6520, 10.10.2.1:5354) is now validated
[2024-06-01T14:23:18.445805804Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5933, 10.10.1.1:4583) is now validated
[2024-06-01T14:23:18.445807188Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5848, 10.10.1.1:6525) is now validated
[2024-06-01T14:23:38.446396516Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6913 <-> 10.10.2.1:6578 received in 20.021469164s
[2024-06-01T14:23:38.446419471Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6913 <-> 10.10.2.1:6578 app_conn: McMPQUICConnClient { received: 3717767510, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-06-01T14:23:38.446442586Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5848 <-> 10.10.1.1:6525 received in 20.021489441s
[2024-06-01T14:23:38.446454682Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5848 <-> 10.10.1.1:6525 app_conn: McMPQUICConnClient { received: 7506457332, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-06-01T14:23:38.447948007Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5933 <-> 10.10.1.1:4583 received in 20.022920919s
[2024-06-01T14:23:38.447965744Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5933 <-> 10.10.1.1:4583 app_conn: McMPQUICConnClient { received: 7423881723, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-06-01T14:23:38.448865234Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4977 <-> 10.10.2.1:5452 received in 20.024262804s
[2024-06-01T14:23:38.448875505Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4977 <-> 10.10.2.1:5452 app_conn: McMPQUICConnClient { received: 7728466582, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-06-01T14:23:38.461489729Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6913, peer: 10.10.2.1:6578, status: Success }
[2024-06-01T14:23:38.462596937Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5417 <-> 10.10.1.1:4433 received in 20.037582187s
[2024-06-01T14:23:38.462605212Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5417 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7480363011, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T14:23:38.465251040Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6363 <-> 10.10.1.1:4944 received in 20.040480979s
[2024-06-01T14:23:38.465287127Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6363 <-> 10.10.1.1:4944 app_conn: McMPQUICConnClient { received: 4798551030, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-06-01T14:23:38.468837378Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6520 <-> 10.10.2.1:5354 received in 20.043910567s
[2024-06-01T14:23:38.468848602Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6520 <-> 10.10.2.1:5354 app_conn: McMPQUICConnClient { received: 1264705792, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-06-01T14:23:38.472688606Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5848, peer: 10.10.1.1:6525, status: Success }
[2024-06-01T14:23:38.482765440Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5933, peer: 10.10.1.1:4583, status: Success }
[2024-06-01T14:23:38.492837520Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4977, peer: 10.10.2.1:5452, status: Success }
[2024-06-01T14:23:38.502916419Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6363, peer: 10.10.1.1:4944, status: Success }
[2024-06-01T14:23:38.513018051Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6520, peer: 10.10.2.1:5354, status: Success }
