[2024-05-26T23:03:36.137878309Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6967
[2024-05-26T23:03:36.158190803Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4706, 10.10.2.1:4448) is now validated
[2024-05-26T23:03:36.158359640Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6605, 10.10.1.1:5370) is now validated
[2024-05-26T23:03:36.158413661Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5842, 10.10.2.1:6125) is now validated
[2024-05-26T23:03:36.158633713Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6564, 10.10.1.1:4929) is now validated
[2024-05-26T23:03:56.151368896Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6967 <-> 10.10.1.1:4433 received in 20.013269453s
[2024-05-26T23:03:56.151399934Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6967 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7804507891, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T23:03:56.158892019Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4706 <-> 10.10.2.1:4448 received in 20.021068793s
[2024-05-26T23:03:56.158902518Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4706 <-> 10.10.2.1:4448 app_conn: McMPQUICConnClient { received: 6898680533, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T23:03:56.159119565Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5842 <-> 10.10.2.1:6125 received in 20.021257857s
[2024-05-26T23:03:56.159145554Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5842 <-> 10.10.2.1:6125 app_conn: McMPQUICConnClient { received: 6855375202, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T23:03:56.159251603Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6605 <-> 10.10.1.1:5370 received in 20.021390717s
[2024-05-26T23:03:56.159261391Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6605 <-> 10.10.1.1:5370 app_conn: McMPQUICConnClient { received: 3297632512, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T23:03:56.159258055Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6564 <-> 10.10.1.1:4929 received in 20.021362053s
[2024-05-26T23:03:56.159283543Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6564 <-> 10.10.1.1:4929 app_conn: McMPQUICConnClient { received: 7030513785, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-26T23:03:56.161466765Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4706, peer: 10.10.2.1:4448, status: Success }
[2024-05-26T23:03:56.171528055Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5842, peer: 10.10.2.1:6125, status: Success }
[2024-05-26T23:03:56.181584967Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6605, peer: 10.10.1.1:5370, status: Success }
[2024-05-26T23:03:56.191641308Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6564, peer: 10.10.1.1:4929, status: Success }
[2024-05-26T23:03:56.211771743Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:6967 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=6011761 sent=30072 lost=0 lost_spurious=0 retrans=0 rtt=126.654µs min_rtt=Some(90.279µs) rttvar=18.371µs rtt_update=14782 cwnd=13500 sent_bytes=1819703 recv_bytes=8114057801 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=49714, local_addr=10.10.2.2:4706 peer_addr=10.10.2.1:4448 validation_state=Validated state=Active recv=5315608 sent=52837 lost=0 lost_spurious=0 retrans=0 rtt=89.942µs min_rtt=Some(74.37µs) rttvar=3.065µs rtt_update=26074 cwnd=13500 sent_bytes=3184787 recv_bytes=7172262101 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=96796, local_addr=10.10.2.2:5842 peer_addr=10.10.2.1:6125 validation_state=Validated state=Active recv=5282228 sent=52953 lost=0 lost_spurious=0 retrans=0 rtt=92.303µs min_rtt=Some(66.584µs) rttvar=6.015µs rtt_update=25901 cwnd=1822500 sent_bytes=3187102 recv_bytes=7127217274 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=98173, local_addr=10.10.1.2:6605 peer_addr=10.10.1.1:5370 validation_state=Validated state=Active recv=2540760 sent=19123 lost=0 lost_spurious=0 retrans=0 rtt=133.779µs min_rtt=Some(71.566µs) rttvar=66.159µs rtt_update=12363 cwnd=13500 sent_bytes=1190175 recv_bytes=3426614182 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=79783, local_addr=10.10.1.2:6564 peer_addr=10.10.1.1:4929 validation_state=Validated state=Active recv=5417116 sent=44476 lost=0 lost_spurious=0 retrans=0 rtt=98.031µs min_rtt=Some(66.855µs) rttvar=16.916µs rtt_update=26964 cwnd=13500 sent_bytes=2779412 recv_bytes=7309391854 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=97708]
