[2024-05-27T01:00:03.058178313Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6818
[2024-05-27T01:00:03.078416395Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5519, 10.10.1.1:6986) is now validated
[2024-05-27T01:00:03.078481266Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6226, 10.10.2.1:4662) is now validated
[2024-05-27T01:00:03.079032300Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4853, 10.10.2.1:6030) is now validated
[2024-05-27T01:00:03.079124272Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5571, 10.10.1.1:6251) is now validated
[2024-05-27T01:00:03.079191568Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6554, 10.10.2.1:5731) is now validated
[2024-05-27T01:00:03.079365625Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5508, 10.10.1.1:6904) is now validated
[2024-05-27T01:00:03.079364382Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6465, 10.10.2.1:5520) is now validated
[2024-05-27T01:00:03.079469269Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5871, 10.10.1.1:5012) is now validated
[2024-05-27T01:00:03.079469249Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6426, 10.10.2.1:5873) is now validated
[2024-05-27T01:00:03.079536215Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5765, 10.10.2.1:4931) is now validated
[2024-05-27T01:00:03.079605064Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4542, 10.10.2.1:4632) is now validated
[2024-05-27T01:00:03.079670476Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4673, 10.10.1.1:6331) is now validated
[2024-05-27T01:00:03.079738384Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5507, 10.10.1.1:5686) is now validated
[2024-05-27T01:00:03.079877344Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6922, 10.10.1.1:6571) is now validated
[2024-05-27T01:00:23.074370445Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6818 <-> 10.10.1.1:4433 received in 20.015822339s
[2024-05-27T01:00:23.074401203Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6818 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 3219274916, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-27T01:00:23.079999612Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5571 <-> 10.10.1.1:6251 received in 20.021588623s
[2024-05-27T01:00:23.080033445Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5571 <-> 10.10.1.1:6251 app_conn: McMPQUICConnClient { received: 2468056744, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-27T01:00:23.080046710Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5871 <-> 10.10.1.1:5012 received in 20.021517109s
[2024-05-27T01:00:23.080072508Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5871 <-> 10.10.1.1:5012 app_conn: McMPQUICConnClient { received: 2634812238, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-05-27T01:00:23.080224523Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5508 <-> 10.10.1.1:6904 received in 20.02172066s
[2024-05-27T01:00:23.080246986Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5508 <-> 10.10.1.1:6904 app_conn: McMPQUICConnClient { received: 2044813568, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-27T01:00:23.080264468Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5765 <-> 10.10.2.1:4931 received in 20.02155516s
[2024-05-27T01:00:23.080290307Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5765 <-> 10.10.2.1:4931 app_conn: McMPQUICConnClient { received: 2879328244, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-05-27T01:00:23.080377200Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6226 <-> 10.10.2.1:4662 received in 20.022226148s
[2024-05-27T01:00:23.080387409Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6226 <-> 10.10.2.1:4662 app_conn: McMPQUICConnClient { received: 3154078574, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-27T01:00:23.080427113Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5507 <-> 10.10.1.1:5686 received in 20.021732752s
[2024-05-27T01:00:23.080459885Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5507 <-> 10.10.1.1:5686 app_conn: McMPQUICConnClient { received: 2463427266, stream_ids: {55}, recv_fin_ids: {55}, expected_streams: 1 }
