[2024-05-26T17:11:24.867320176Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5355
[2024-05-26T17:11:24.888029150Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5660, 10.10.1.1:6795) is now validated
[2024-05-26T17:11:24.888079174Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4549, 10.10.2.1:5539) is now validated
[2024-05-26T17:11:24.888222051Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6365, 10.10.2.1:5998) is now validated
[2024-05-26T17:11:24.888445109Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4529, 10.10.2.1:5220) is now validated
[2024-05-26T17:11:24.888587667Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6812, 10.10.1.1:4515) is now validated
[2024-05-26T17:11:24.888745733Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6970, 10.10.2.1:5535) is now validated
[2024-05-26T17:11:24.889007413Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6819, 10.10.1.1:6765) is now validated
[2024-05-26T17:11:24.889017242Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4675, 10.10.1.1:6351) is now validated
[2024-05-26T17:11:24.889026639Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4854, 10.10.1.1:6956) is now validated
[2024-05-26T17:11:24.889117329Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6446, 10.10.2.1:4700) is now validated
[2024-05-26T17:11:24.889224420Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5386, 10.10.1.1:5666) is now validated
[2024-05-26T17:11:24.889305813Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6033, 10.10.1.1:4729) is now validated
[2024-05-26T17:11:24.889367037Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5307, 10.10.2.1:4995) is now validated
[2024-05-26T17:11:24.889469820Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6210, 10.10.2.1:6065) is now validated
[2024-05-26T17:11:44.882411807Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5355 <-> 10.10.1.1:4433 received in 20.014504901s
[2024-05-26T17:11:44.882440721Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5355 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 2045370624, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T17:11:44.888881823Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5660 <-> 10.10.1.1:6795 received in 20.02125918s
[2024-05-26T17:11:44.888907291Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5660 <-> 10.10.1.1:6795 app_conn: McMPQUICConnClient { received: 2995962394, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T17:11:44.888925295Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4549 <-> 10.10.2.1:5539 received in 20.021398611s
[2024-05-26T17:11:44.888935273Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4549 <-> 10.10.2.1:5539 app_conn: McMPQUICConnClient { received: 2812112258, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T17:11:44.889126251Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6365 <-> 10.10.2.1:5998 received in 20.02141979s
[2024-05-26T17:11:44.889135619Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6365 <-> 10.10.2.1:5998 app_conn: McMPQUICConnClient { received: 3153909166, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T17:11:44.889237420Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4529 <-> 10.10.2.1:5220 received in 20.021534956s
[2024-05-26T17:11:44.889243812Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6812 <-> 10.10.1.1:4515 received in 20.021475766s
[2024-05-26T17:11:44.889261905Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4529 <-> 10.10.2.1:5220 app_conn: McMPQUICConnClient { received: 2864055456, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-26T17:11:44.889270121Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6812 <-> 10.10.1.1:4515 app_conn: McMPQUICConnClient { received: 2666575756, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-26T17:11:44.889466789Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6970 <-> 10.10.2.1:5535 received in 20.021545065s
[2024-05-26T17:11:44.889522664Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6970 <-> 10.10.2.1:5535 app_conn: McMPQUICConnClient { received: 2827805313, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-05-26T17:11:44.889813359Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6446 <-> 10.10.2.1:4700 received in 20.021754548s
[2024-05-26T17:11:44.889838306Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6446 <-> 10.10.2.1:4700 app_conn: McMPQUICConnClient { received: 2960253184, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-05-26T17:11:44.889865557Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6033 <-> 10.10.1.1:4729 received in 20.021663818s
[2024-05-26T17:11:44.889880174Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6033 <-> 10.10.1.1:4729 app_conn: McMPQUICConnClient { received: 2458353932, stream_ids: {51}, recv_fin_ids: {51}, expected_streams: 1 }
[2024-05-26T17:11:44.889938564Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6210 <-> 10.10.2.1:6065 received in 20.021764737s
[2024-05-26T17:11:44.889963591Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6210 <-> 10.10.2.1:6065 app_conn: McMPQUICConnClient { received: 2557510788, stream_ids: {59}, recv_fin_ids: {59}, expected_streams: 1 }
[2024-05-26T17:11:44.890006922Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5386 <-> 10.10.1.1:5666 received in 20.021888739s
[2024-05-26T17:11:44.890031959Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5386 <-> 10.10.1.1:5666 app_conn: McMPQUICConnClient { received: 2009629398, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-05-26T17:11:44.890076713Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5307 <-> 10.10.2.1:4995 received in 20.021950926s
[2024-05-26T17:11:44.890086240Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5307 <-> 10.10.2.1:4995 app_conn: McMPQUICConnClient { received: 2558466324, stream_ids: {55}, recv_fin_ids: {55}, expected_streams: 1 }
[2024-05-26T17:11:44.890150130Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4675 <-> 10.10.1.1:6351 received in 20.022025927s
[2024-05-26T17:11:44.890160209Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4675 <-> 10.10.1.1:6351 app_conn: McMPQUICConnClient { received: 2615927040, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-05-26T17:11:44.890284762Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6819 <-> 10.10.1.1:6765 received in 20.022267881s
[2024-05-26T17:11:44.890296545Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6819 <-> 10.10.1.1:6765 app_conn: McMPQUICConnClient { received: 3194839296, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-26T17:11:44.890732231Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4854 <-> 10.10.1.1:6956 received in 20.022718695s
[2024-05-26T17:11:44.890741779Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4854 <-> 10.10.1.1:6956 app_conn: McMPQUICConnClient { received: 2733465856, stream_ids: {47}, recv_fin_ids: {47}, expected_streams: 1 }
[2024-05-26T17:11:44.892509072Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5660, peer: 10.10.1.1:6795, status: Success }
[2024-05-26T17:11:44.902570469Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4549, peer: 10.10.2.1:5539, status: Success }
[2024-05-26T17:11:44.912627959Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6365, peer: 10.10.2.1:5998, status: Success }
[2024-05-26T17:11:44.922686662Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4529, peer: 10.10.2.1:5220, status: Success }
[2024-05-26T17:11:44.932743681Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6812, peer: 10.10.1.1:4515, status: Success }
[2024-05-26T17:11:44.942801632Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6970, peer: 10.10.2.1:5535, status: Success }
[2024-05-26T17:11:44.952858641Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6446, peer: 10.10.2.1:4700, status: Success }
[2024-05-26T17:11:44.962933374Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6033, peer: 10.10.1.1:4729, status: Success }
[2024-05-26T17:11:44.972991225Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6210, peer: 10.10.2.1:6065, status: Success }
[2024-05-26T17:11:44.983048414Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5386, peer: 10.10.1.1:5666, status: Success }
[2024-05-26T17:11:44.993105904Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5307, peer: 10.10.2.1:4995, status: Success }
[2024-05-26T17:11:45.003163344Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4675, peer: 10.10.1.1:6351, status: Success }
[2024-05-26T17:11:45.013220093Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6819, peer: 10.10.1.1:6765, status: Success }
[2024-05-26T17:11:45.023276751Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4854, peer: 10.10.1.1:6956, status: Success }
