[2024-06-01T14:31:15.941433717Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:4631
[2024-06-01T14:31:15.961872194Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6450, 10.10.2.1:6887) is now validated
[2024-06-01T14:31:15.961991007Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5158, 10.10.1.1:5855) is now validated
[2024-06-01T14:31:15.962091450Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5710, 10.10.1.1:6142) is now validated
[2024-06-01T14:31:15.962290319Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5428, 10.10.1.1:4953) is now validated
[2024-06-01T14:31:15.962454205Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5130, 10.10.2.1:5611) is now validated
[2024-06-01T14:31:15.962569804Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4807, 10.10.2.1:5181) is now validated
[2024-06-01T14:31:35.957387726Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4631 <-> 10.10.1.1:4433 received in 20.015666461s
[2024-06-01T14:31:35.957416139Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4631 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 3885039663, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T14:31:35.962744193Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6450 <-> 10.10.2.1:6887 received in 20.021464423s
[2024-06-01T14:31:35.962764085Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6450 <-> 10.10.2.1:6887 app_conn: McMPQUICConnClient { received: 7239602865, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-06-01T14:31:35.963264017Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5158 <-> 10.10.1.1:5855 received in 20.021818196s
[2024-06-01T14:31:35.963275594Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5158 <-> 10.10.1.1:5855 app_conn: McMPQUICConnClient { received: 7969448568, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-06-01T14:31:35.963571657Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4807 <-> 10.10.2.1:5181 received in 20.022012299s
[2024-06-01T14:31:35.963582427Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4807 <-> 10.10.2.1:5181 app_conn: McMPQUICConnClient { received: 7595292100, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-06-01T14:31:35.966287165Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5130 <-> 10.10.2.1:5611 received in 20.024817213s
[2024-06-01T14:31:35.966300121Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5130 <-> 10.10.2.1:5611 app_conn: McMPQUICConnClient { received: 8109973048, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-06-01T14:31:35.967502966Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6450, peer: 10.10.2.1:6887, status: Success }
[2024-06-01T14:31:35.970931490Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5428 <-> 10.10.1.1:4953 received in 20.029484031s
[2024-06-01T14:31:35.970943330Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5428 <-> 10.10.1.1:4953 app_conn: McMPQUICConnClient { received: 5551369870, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-06-01T14:31:35.974045920Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5710 <-> 10.10.1.1:6142 received in 20.032551611s
[2024-06-01T14:31:35.974149380Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5710 <-> 10.10.1.1:6142 app_conn: McMPQUICConnClient { received: 5478591597, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-06-01T14:31:35.977576509Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5158, peer: 10.10.1.1:5855, status: Success }
[2024-06-01T14:31:35.987658492Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4807, peer: 10.10.2.1:5181, status: Success }
[2024-06-01T14:31:35.997737892Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5130, peer: 10.10.2.1:5611, status: Success }
[2024-06-01T14:31:36.007817468Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5428, peer: 10.10.1.1:4953, status: Success }
