[2024-05-26T15:56:14.944729833Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6971
[2024-05-26T15:56:14.965089808Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5007, 10.10.2.1:5201) is now validated
[2024-05-26T15:56:14.965180999Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5879, 10.10.1.1:4605) is now validated
[2024-05-26T15:56:34.957653188Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6971 <-> 10.10.1.1:4433 received in 20.012781529s
[2024-05-26T15:56:34.957668246Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6971 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 7473974064, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T15:56:34.965494043Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5007 <-> 10.10.2.1:5201 received in 20.020768076s
[2024-05-26T15:56:34.965502559Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5007 <-> 10.10.2.1:5201 app_conn: McMPQUICConnClient { received: 7255182670, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T15:56:34.965529820Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5879 <-> 10.10.1.1:4605 received in 20.020774519s
[2024-05-26T15:56:34.965551561Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5879 <-> 10.10.1.1:4605 app_conn: McMPQUICConnClient { received: 7114881262, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T15:56:34.967733603Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5007, peer: 10.10.2.1:5201, status: Success }
[2024-05-26T15:56:34.977793550Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5879, peer: 10.10.1.1:4605, status: Success }
[2024-05-26T15:56:34.997919356Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:6971 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=5758916 sent=58254 lost=0 lost_spurious=0 retrans=0 rtt=87.767µs min_rtt=Some(65.022µs) rttvar=5.341µs rtt_update=35763 cwnd=13500 sent_bytes=3625727 recv_bytes=7770792702 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=101033, local_addr=10.10.2.2:5007 peer_addr=10.10.2.1:5201 validation_state=Validated state=Active recv=5590310 sent=53370 lost=0 lost_spurious=0 retrans=0 rtt=88.32µs min_rtt=Some(73.688µs) rttvar=4.99µs rtt_update=27467 cwnd=13500 sent_bytes=3240212 recv_bytes=7543078825 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=97019, local_addr=10.10.1.2:5879 peer_addr=10.10.1.1:4605 validation_state=Validated state=Active recv=5482194 sent=55603 lost=0 lost_spurious=0 retrans=0 rtt=88.669µs min_rtt=Some(65.833µs) rttvar=3.902µs rtt_update=27747 cwnd=13500 sent_bytes=3353152 recv_bytes=7397157638 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=95648]
