[2024-05-26T16:54:33.882718883Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5391
[2024-05-26T16:54:33.903235580Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6628, 10.10.2.1:5411) is now validated
[2024-05-26T16:54:33.903583111Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6495, 10.10.2.1:6905) is now validated
[2024-05-26T16:54:33.903602007Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6481, 10.10.1.1:6156) is now validated
[2024-05-26T16:54:33.903785621Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6699, 10.10.1.1:4626) is now validated
[2024-05-26T16:54:33.903864258Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6471, 10.10.2.1:5838) is now validated
[2024-05-26T16:54:33.903961029Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6404, 10.10.2.1:6841) is now validated
[2024-05-26T16:54:33.904082246Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4567, 10.10.1.1:6582) is now validated
[2024-05-26T16:54:33.904147228Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5978, 10.10.2.1:4811) is now validated
[2024-05-26T16:54:33.904238900Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4651, 10.10.1.1:5316) is now validated
[2024-05-26T16:54:33.904322737Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6400, 10.10.1.1:4944) is now validated
[2024-05-26T16:54:33.904379163Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5069, 10.10.2.1:5683) is now validated
[2024-05-26T16:54:53.897702059Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5391 <-> 10.10.1.1:4433 received in 20.0144833s
[2024-05-26T16:54:53.897808910Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5391 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 4098659448, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T16:54:53.904319340Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6481 <-> 10.10.1.1:6156 received in 20.021356029s
[2024-05-26T16:54:53.904345579Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6481 <-> 10.10.1.1:6156 app_conn: McMPQUICConnClient { received: 3825030040, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T16:54:53.904343896Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6699 <-> 10.10.1.1:4626 received in 20.021539033s
[2024-05-26T16:54:53.904369213Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6699 <-> 10.10.1.1:4626 app_conn: McMPQUICConnClient { received: 4361008984, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-26T16:54:53.904372800Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6628 <-> 10.10.2.1:5411 received in 20.021557717s
[2024-05-26T16:54:53.904382318Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6628 <-> 10.10.2.1:5411 app_conn: McMPQUICConnClient { received: 4465043356, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T16:54:53.904502002Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6404 <-> 10.10.2.1:6841 received in 20.021380325s
[2024-05-26T16:54:53.904512011Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6404 <-> 10.10.2.1:6841 app_conn: McMPQUICConnClient { received: 3830289088, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-26T16:54:53.904525777Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6495 <-> 10.10.2.1:6905 received in 20.021682131s
[2024-05-26T16:54:53.904535916Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6495 <-> 10.10.2.1:6905 app_conn: McMPQUICConnClient { received: 3993362688, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T16:54:53.904638358Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6471 <-> 10.10.2.1:5838 received in 20.021504287s
[2024-05-26T16:54:53.904663956Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6471 <-> 10.10.2.1:5838 app_conn: McMPQUICConnClient { received: 2688475396, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-05-26T16:54:53.904711324Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4567 <-> 10.10.1.1:6582 received in 20.021539713s
[2024-05-26T16:54:53.904726062Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4567 <-> 10.10.1.1:6582 app_conn: McMPQUICConnClient { received: 3926277196, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-05-26T16:54:53.904788259Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4651 <-> 10.10.1.1:5316 received in 20.021575852s
[2024-05-26T16:54:53.904798438Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4651 <-> 10.10.1.1:5316 app_conn: McMPQUICConnClient { received: 4190494976, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-05-26T16:54:53.904819748Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5069 <-> 10.10.2.1:5683 received in 20.021547979s
[2024-05-26T16:54:53.904845486Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5069 <-> 10.10.2.1:5683 app_conn: McMPQUICConnClient { received: 3881286766, stream_ids: {47}, recv_fin_ids: {47}, expected_streams: 1 }
[2024-05-26T16:54:53.904942568Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5978 <-> 10.10.2.1:4811 received in 20.021721665s
[2024-05-26T16:54:53.904951304Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5978 <-> 10.10.2.1:4811 app_conn: McMPQUICConnClient { received: 4692129276, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-26T16:54:53.905070978Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6400 <-> 10.10.1.1:4944 received in 20.021779002s
[2024-05-26T16:54:53.905081398Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6400 <-> 10.10.1.1:4944 app_conn: McMPQUICConnClient { received: 4788410130, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-05-26T16:54:53.907878149Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6481, peer: 10.10.1.1:6156, status: Success }
[2024-05-26T16:54:53.917941107Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6699, peer: 10.10.1.1:4626, status: Success }
[2024-05-26T16:54:53.928000938Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6628, peer: 10.10.2.1:5411, status: Success }
[2024-05-26T16:54:53.938058485Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6404, peer: 10.10.2.1:6841, status: Success }
[2024-05-26T16:54:53.948117946Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6495, peer: 10.10.2.1:6905, status: Success }
[2024-05-26T16:54:53.958174452Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6471, peer: 10.10.2.1:5838, status: Success }
[2024-05-26T16:54:53.968232470Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4567, peer: 10.10.1.1:6582, status: Success }
