[2024-06-01T18:46:09.375439899Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5248
[2024-06-01T18:46:09.396455533Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5268, 10.10.2.1:4517) is now validated
[2024-06-01T18:46:09.396916593Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6171, 10.10.2.1:4566) is now validated
[2024-06-01T18:46:09.397394451Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6080, 10.10.2.1:6985) is now validated
[2024-06-01T18:46:09.397630666Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5699, 10.10.1.1:6018) is now validated
[2024-06-01T18:46:09.397631824Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6571, 10.10.1.1:4460) is now validated
[2024-06-01T18:46:09.397676784Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6425, 10.10.2.1:5233) is now validated
[2024-06-01T18:46:09.397782529Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6578, 10.10.1.1:6201) is now validated
[2024-06-01T18:46:09.397923223Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6365, 10.10.1.1:5830) is now validated
[2024-06-01T18:46:09.398143683Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6873, 10.10.2.1:4695) is now validated
[2024-06-01T18:46:09.398149341Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5873, 10.10.2.1:5204) is now validated
[2024-06-01T18:46:09.398152367Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6454, 10.10.2.1:5814) is now validated
[2024-06-01T18:46:09.398267988Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5859, 10.10.1.1:6942) is now validated
[2024-06-01T18:46:09.398531427Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6717, 10.10.1.1:6118) is now validated
[2024-06-01T18:46:29.398062810Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5268 <-> 10.10.2.1:4517 received in 20.022185952s
[2024-06-01T18:46:29.398093323Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5268 <-> 10.10.2.1:4517 app_conn: McMPQUICConnClient { received: 4138741716, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-06-01T18:46:29.398465959Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6571 <-> 10.10.1.1:4460 received in 20.021941463s
[2024-06-01T18:46:29.398480128Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6571 <-> 10.10.1.1:4460 app_conn: McMPQUICConnClient { received: 4487427562, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-06-01T18:46:29.398670879Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5268, peer: 10.10.2.1:4517, status: Success }
[2024-06-01T18:46:29.398687561Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5248 <-> 10.10.1.1:4433 received in 20.022508593s
[2024-06-01T18:46:29.398690593Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5248 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 4159918998, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T18:46:29.398894238Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6873 <-> 10.10.2.1:4695 received in 20.022058669s
[2024-06-01T18:46:29.398904630Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6873 <-> 10.10.2.1:4695 app_conn: McMPQUICConnClient { received: 5218657880, stream_ids: {47}, recv_fin_ids: {47}, expected_streams: 1 }
[2024-06-01T18:46:29.398937432Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6425 <-> 10.10.2.1:5233 received in 20.022615026s
[2024-06-01T18:46:29.398940383Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6578 <-> 10.10.1.1:6201 received in 20.022428254s
[2024-06-01T18:46:29.398949680Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6425 <-> 10.10.2.1:5233 app_conn: McMPQUICConnClient { received: 4168306078, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-06-01T18:46:29.398962729Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6171 <-> 10.10.2.1:4566 received in 20.022792036s
