[2024-05-27T00:54:08.391718125Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5355
[2024-05-27T00:54:08.412167552Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4516, 10.10.2.1:6253) is now validated
[2024-05-27T00:54:08.412422120Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5228, 10.10.2.1:6699) is now validated
[2024-05-27T00:54:08.412668712Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6449, 10.10.1.1:6134) is now validated
[2024-05-27T00:54:08.412686245Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6004, 10.10.1.1:6280) is now validated
[2024-05-27T00:54:08.412778107Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6406, 10.10.2.1:4529) is now validated
[2024-05-27T00:54:08.412786713Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6757, 10.10.2.1:6753) is now validated
[2024-05-27T00:54:08.412786734Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5914, 10.10.1.1:5211) is now validated
[2024-05-27T00:54:08.413000374Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4501, 10.10.1.1:4473) is now validated
[2024-05-27T00:54:08.413074323Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5349, 10.10.2.1:5038) is now validated
[2024-05-27T00:54:08.413453654Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4737, 10.10.2.1:4836) is now validated
[2024-05-27T00:54:08.413521211Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5568, 10.10.2.1:6948) is now validated
[2024-05-27T00:54:08.413625977Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6686, 10.10.1.1:6584) is now validated
[2024-05-27T00:54:08.413671312Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4457, 10.10.1.1:6898) is now validated
[2024-05-27T00:54:28.407486018Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5355 <-> 10.10.1.1:4433 received in 20.01528103s
[2024-05-27T00:54:28.407515813Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5355 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 2485957118, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-27T00:54:28.412848724Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4516 <-> 10.10.2.1:6253 received in 20.021124968s
[2024-05-27T00:54:28.412857781Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4516 <-> 10.10.2.1:6253 app_conn: McMPQUICConnClient { received: 3374292462, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-27T00:54:28.413052105Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6449 <-> 10.10.1.1:6134 received in 20.021252498s
[2024-05-27T00:54:28.413078074Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6449 <-> 10.10.1.1:6134 app_conn: McMPQUICConnClient { received: 3327722932, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-27T00:54:28.413233826Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5228 <-> 10.10.2.1:6699 received in 20.021396187s
[2024-05-27T00:54:28.413243053Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5228 <-> 10.10.2.1:6699 app_conn: McMPQUICConnClient { received: 2784736142, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-27T00:54:28.413639296Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4501 <-> 10.10.1.1:4473 received in 20.021504029s
[2024-05-27T00:54:28.413655256Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4501 <-> 10.10.1.1:4473 app_conn: McMPQUICConnClient { received: 2801546980, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-05-27T00:54:28.413671677Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4737 <-> 10.10.2.1:4836 received in 20.021397469s
[2024-05-27T00:54:28.413680333Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4737 <-> 10.10.2.1:4836 app_conn: McMPQUICConnClient { received: 2909409380, stream_ids: {43}, recv_fin_ids: {43}, expected_streams: 1 }
[2024-05-27T00:54:28.413809014Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6004 <-> 10.10.1.1:6280 received in 20.021954855s
[2024-05-27T00:54:28.413833500Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6004 <-> 10.10.1.1:6280 app_conn: McMPQUICConnClient { received: 3054880772, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-27T00:54:28.413844180Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5914 <-> 10.10.1.1:5211 received in 20.021834279s
[2024-05-27T00:54:28.413860311Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6757 <-> 10.10.2.1:6753 received in 20.021809753s
[2024-05-27T00:54:28.413893793Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5914 <-> 10.10.1.1:5211 app_conn: McMPQUICConnClient { received: 3303821736, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-05-27T00:54:28.413901708Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6757 <-> 10.10.2.1:6753 app_conn: McMPQUICConnClient { received: 2938982184, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-05-27T00:54:28.414074813Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6406 <-> 10.10.2.1:4529 received in 20.022159919s
[2024-05-27T00:54:28.414084341Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6406 <-> 10.10.2.1:4529 app_conn: McMPQUICConnClient { received: 1729749248, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-27T00:54:28.414128183Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5349 <-> 10.10.2.1:5038 received in 20.021791999s
[2024-05-27T00:54:28.414153500Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5349 <-> 10.10.2.1:5038 app_conn: McMPQUICConnClient { received: 3163482776, stream_ids: {39}, recv_fin_ids: {39}, expected_streams: 1 }
[2024-05-27T00:54:28.414418708Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5568 <-> 10.10.2.1:6948 received in 20.022050955s
[2024-05-27T00:54:28.414443885Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5568 <-> 10.10.2.1:6948 app_conn: McMPQUICConnClient { received: 3107339412, stream_ids: {47}, recv_fin_ids: {47}, expected_streams: 1 }
[2024-05-27T00:54:28.414499640Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6686 <-> 10.10.1.1:6584 received in 20.022231213s
[2024-05-27T00:54:28.414509718Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6686 <-> 10.10.1.1:6584 app_conn: McMPQUICConnClient { received: 2886245578, stream_ids: {51}, recv_fin_ids: {51}, expected_streams: 1 }
[2024-05-27T00:54:28.414716977Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4457 <-> 10.10.1.1:6898 received in 20.02236809s
[2024-05-27T00:54:28.414727126Z INFO  quiche_apps::multicore_client] path 10.10.1.2:4457 <-> 10.10.1.1:6898 app_conn: McMPQUICConnClient { received: 3270922628, stream_ids: {55}, recv_fin_ids: {55}, expected_streams: 1 }
[2024-05-27T00:54:28.417591588Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4516, peer: 10.10.2.1:6253, status: Success }
[2024-05-27T00:54:28.427654789Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6449, peer: 10.10.1.1:6134, status: Success }
[2024-05-27T00:54:28.437712029Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5228, peer: 10.10.2.1:6699, status: Success }
[2024-05-27T00:54:28.447770841Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4501, peer: 10.10.1.1:4473, status: Success }
[2024-05-27T00:54:28.457829133Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4737, peer: 10.10.2.1:4836, status: Success }
[2024-05-27T00:54:28.467886232Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6004, peer: 10.10.1.1:6280, status: Success }
[2024-05-27T00:54:28.477942570Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5914, peer: 10.10.1.1:5211, status: Success }
[2024-05-27T00:54:28.487999530Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6757, peer: 10.10.2.1:6753, status: Success }
[2024-05-27T00:54:28.498057130Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6406, peer: 10.10.2.1:4529, status: Success }
[2024-05-27T00:54:28.508115191Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5349, peer: 10.10.2.1:5038, status: Success }
[2024-05-27T00:54:28.518190114Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5568, peer: 10.10.2.1:6948, status: Success }
[2024-05-27T00:54:28.528247394Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6686, peer: 10.10.1.1:6584, status: Success }
[2024-05-27T00:54:28.538304293Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:4457, peer: 10.10.1.1:6898, status: Success }
