[2024-06-01T15:25:42.484132587Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5596
[2024-06-01T15:25:42.504895979Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5952, 10.10.1.1:6231) is now validated
[2024-06-01T15:25:42.504995292Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6869, 10.10.2.1:6096) is now validated
[2024-06-01T15:25:42.505143902Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4759, 10.10.2.1:4479) is now validated
[2024-06-01T15:25:42.505237238Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4820, 10.10.2.1:6565) is now validated
[2024-06-01T15:25:42.505377670Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6270, 10.10.1.1:6780) is now validated
[2024-06-01T15:25:42.505475856Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4697, 10.10.2.1:6048) is now validated
[2024-06-01T15:25:42.505568259Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6461, 10.10.1.1:4445) is now validated
[2024-06-01T15:25:42.506350073Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6338, 10.10.1.1:5421) is now validated
[2024-06-01T15:26:02.505527690Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5952 <-> 10.10.1.1:6231 received in 20.021315103s
[2024-06-01T15:26:02.505552042Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5952 <-> 10.10.1.1:6231 app_conn: McMPQUICConnClient { received: 6732423292, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-06-01T15:26:02.506211291Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4697 <-> 10.10.2.1:6048 received in 20.021761058s
[2024-06-01T15:26:02.506224694Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4697 <-> 10.10.2.1:6048 app_conn: McMPQUICConnClient { received: 6700752063, stream_ids: {27}, recv_fin_ids: {27}, expected_streams: 1 }
[2024-06-01T15:26:02.506540883Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6270 <-> 10.10.1.1:6780 received in 20.022190135s
[2024-06-01T15:26:02.506551067Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6270 <-> 10.10.1.1:6780 app_conn: McMPQUICConnClient { received: 5374720580, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-06-01T15:26:02.506683332Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6338 <-> 10.10.1.1:5421 received in 20.022212866s
[2024-06-01T15:26:02.506693082Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6338 <-> 10.10.1.1:5421 app_conn: McMPQUICConnClient { received: 3962305102, stream_ids: {35}, recv_fin_ids: {35}, expected_streams: 1 }
[2024-06-01T15:26:02.506812479Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6461 <-> 10.10.1.1:4445 received in 20.022380325s
[2024-06-01T15:26:02.506822637Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6461 <-> 10.10.1.1:4445 app_conn: McMPQUICConnClient { received: 7191716650, stream_ids: {31}, recv_fin_ids: {31}, expected_streams: 1 }
[2024-06-01T15:26:02.511215443Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4759 <-> 10.10.2.1:4479 received in 20.026888667s
[2024-06-01T15:26:02.511231036Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4759 <-> 10.10.2.1:4479 app_conn: McMPQUICConnClient { received: 7891929854, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-06-01T15:26:02.519605274Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5952, peer: 10.10.1.1:6231, status: Success }
[2024-06-01T15:26:02.534571810Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4697, peer: 10.10.2.1:6048, status: Success }
[2024-06-01T15:26:02.536097551Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5596 <-> 10.10.1.1:4433 received in 20.051413955s
[2024-06-01T15:26:02.536107511Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5596 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 5866528962, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-06-01T15:26:02.546182766Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6270, peer: 10.10.1.1:6780, status: Success }
[2024-06-01T15:26:02.556244445Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6338, peer: 10.10.1.1:5421, status: Success }
[2024-06-01T15:26:02.566331220Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6461, peer: 10.10.1.1:4445, status: Success }
[2024-06-01T15:26:02.576393166Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4759, peer: 10.10.2.1:4479, status: Success }
[2024-06-01T15:26:02.576433392Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6869 <-> 10.10.2.1:6096 received in 20.092207367s
[2024-06-01T15:26:02.576449918Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6869 <-> 10.10.2.1:6096 app_conn: McMPQUICConnClient { received: 7457221869, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-06-01T15:26:02.579141446Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4820 <-> 10.10.2.1:6565 received in 20.094754954s
[2024-06-01T15:26:02.579293916Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4820 <-> 10.10.2.1:6565 app_conn: McMPQUICConnClient { received: 5736998079, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-06-01T15:26:02.586468892Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6869, peer: 10.10.2.1:6096, status: Success }
[2024-06-01T15:26:02.596548229Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4820, peer: 10.10.2.1:6565, status: Success }
[2024-06-01T15:26:02.617349816Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:5596 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=4518161 sent=10924 lost=0 lost_spurious=0 retrans=0 rtt=668.199µs min_rtt=Some(132.482µs) rttvar=86.101µs rtt_update=2708 cwnd=13500 sent_bytes=595785 recv_bytes=6098151105 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=1398, local_addr=10.10.1.2:5952 peer_addr=10.10.1.1:6231 validation_state=Validated state=Active recv=5187444 sent=54729 lost=0 lost_spurious=0 retrans=0 rtt=87.366µs min_rtt=Some(55.854µs) rttvar=15.423µs rtt_update=26258 cwnd=13500 sent_bytes=3287283 recv_bytes=6999345126 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=94504, local_addr=10.10.2.2:6869 peer_addr=10.10.2.1:6096 validation_state=Validated state=Active recv=5742970 sent=28177 lost=0 lost_spurious=0 retrans=0 rtt=3.611508ms min_rtt=Some(12.13µs) rttvar=3.812382ms rtt_update=1510 cwnd=13500 sent_bytes=1495802 recv_bytes=7752513984 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=21789, local_addr=10.10.1.2:6270 peer_addr=10.10.1.1:6780 validation_state=Validated state=Active recv=4139392 sent=24703 lost=0 lost_spurious=0 retrans=0 rtt=164.484µs min_rtt=Some(105.309µs) rttvar=76.121µs rtt_update=10785 cwnd=761400 sent_bytes=1461873 recv_bytes=5586823338 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=387558, local_addr=10.10.2.2:4759 peer_addr=10.10.2.1:4479 validation_state=Validated state=Active recv=6078540 sent=13699 lost=0 lost_spurious=0 retrans=0 rtt=590.053µs min_rtt=Some(92.515µs) rttvar=667.401µs rtt_update=2073 cwnd=13500 sent_bytes=746034 recv_bytes=8204690550 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=146412, local_addr=10.10.2.2:4820 peer_addr=10.10.2.1:6565 validation_state=Validated state=Active recv=4417601 sent=7465 lost=0 lost_spurious=0 retrans=0 rtt=3.941727ms min_rtt=Some(112.826µs) rttvar=3.297537ms rtt_update=634 cwnd=13500 sent_bytes=406465 recv_bytes=5963362339 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=18266, local_addr=10.10.1.2:6461 peer_addr=10.10.1.1:4445 validation_state=Validated state=Active recv=5539556 sent=29299 lost=0 lost_spurious=0 retrans=0 rtt=117.612µs min_rtt=Some(93.163µs) rttvar=2.097µs rtt_update=13612 cwnd=3078000 sent_bytes=1749881 recv_bytes=7476684878 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=59501, local_addr=10.10.2.2:4697 peer_addr=10.10.2.1:6048 validation_state=Validated state=Active recv=5163050 sent=53205 lost=0 lost_spurious=0 retrans=0 rtt=86.554µs min_rtt=Some(70.263µs) rttvar=3.127µs rtt_update=25671 cwnd=13500 sent_bytes=3196245 recv_bytes=6966392460 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=108030, local_addr=10.10.1.2:6338 peer_addr=10.10.1.1:5421 validation_state=Validated state=Active recv=3052922 sent=31772 lost=0 lost_spurious=0 retrans=0 rtt=148.68µs min_rtt=Some(116.463µs) rttvar=15.753µs rtt_update=14816 cwnd=13500 sent_bytes=1884917 recv_bytes=4117980078 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=81165]
