[2024-05-25T08:09:10.799738263Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6732
[2024-05-25T08:09:10.820259954Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6339, 10.10.2.1:4537) is now validated
[2024-05-25T08:09:10.820371233Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6755, 10.10.1.1:5678) is now validated
[2024-05-25T08:09:10.820452195Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6222, 10.10.2.1:4532) is now validated
[2024-05-25T08:09:20.812837133Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6732 <-> 10.10.1.1:4433 received in 10.012948198s
[2024-05-25T08:09:20.812863903Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6732 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 3423475800, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-25T08:09:20.821157213Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6339 <-> 10.10.2.1:4537 received in 10.021411736s
[2024-05-25T08:09:20.821182821Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6339 <-> 10.10.2.1:4537 app_conn: McMPQUICConnClient { received: 3352358299, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-25T08:09:20.821421478Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6222 <-> 10.10.2.1:4532 received in 10.021629856s
[2024-05-25T08:09:20.821443680Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6222 <-> 10.10.2.1:4532 app_conn: McMPQUICConnClient { received: 3649921280, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-25T08:09:20.821757869Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6755 <-> 10.10.1.1:5678 received in 10.021988579s
[2024-05-25T08:09:20.821784479Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6755 <-> 10.10.1.1:5678 app_conn: McMPQUICConnClient { received: 3602243840, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-25T08:09:20.822931451Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6339, peer: 10.10.2.1:4537, status: Success }
[2024-05-25T08:09:20.832992758Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6222, peer: 10.10.2.1:4532, status: Success }
[2024-05-25T08:09:20.843050288Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6755, peer: 10.10.1.1:5678, status: Success }
[2024-05-25T08:09:20.863175847Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:6732 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=2637726 sent=26622 lost=0 lost_spurious=0 retrans=0 rtt=84.99µs min_rtt=Some(65.683µs) rttvar=1.228µs rtt_update=12788 cwnd=13500 sent_bytes=1582387 recv_bytes=3557516566 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=99586, local_addr=10.10.2.2:6339 peer_addr=10.10.2.1:4537 validation_state=Validated state=Active recv=2582884 sent=26633 lost=0 lost_spurious=0 retrans=0 rtt=89.611µs min_rtt=Some(73.067µs) rttvar=4.096µs rtt_update=12599 cwnd=13500 sent_bytes=1578673 recv_bytes=3483541963 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=95332, local_addr=10.10.1.2:6755 peer_addr=10.10.1.1:5678 validation_state=Validated state=Active recv=2773626 sent=14876 lost=0 lost_spurious=0 retrans=0 rtt=113.597µs min_rtt=Some(70.473µs) rttvar=3.528µs rtt_update=6747 cwnd=13500 sent_bytes=876697 recv_bytes=3743233640 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=53246, local_addr=10.10.2.2:6222 peer_addr=10.10.2.1:4532 validation_state=Validated state=Active recv=2810364 sent=15120 lost=0 lost_spurious=0 retrans=0 rtt=121.16µs min_rtt=Some(80.661µs) rttvar=12.121µs rtt_update=6838 cwnd=13500 sent_bytes=890911 recv_bytes=3792823270 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=52621]
