[2024-05-26T23:09:05.231035170Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5445
[2024-05-26T23:09:05.251675933Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4576, 10.10.2.1:6031) is now validated
[2024-05-26T23:09:05.251768647Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5133, 10.10.1.1:5060) is now validated
[2024-05-26T23:09:05.251859177Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5282, 10.10.2.1:6237) is now validated
[2024-05-26T23:09:05.251865068Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6914, 10.10.1.1:6542) is now validated
[2024-05-26T23:09:05.251989080Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5117, 10.10.2.1:5128) is now validated
[2024-05-26T23:09:25.245379967Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5445 <-> 10.10.1.1:4433 received in 20.014118062s
[2024-05-26T23:09:25.245411356Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5445 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 6302949632, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T23:09:25.252244322Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4576 <-> 10.10.2.1:6031 received in 20.021065733s
[2024-05-26T23:09:25.252269800Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4576 <-> 10.10.2.1:6031 app_conn: McMPQUICConnClient { received: 7021517354, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T23:09:25.252339951Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5117 <-> 10.10.2.1:5128 received in 20.021187521s
[2024-05-26T23:09:25.252364848Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5117 <-> 10.10.2.1:5128 app_conn: McMPQUICConnClient { received: 7011193300, stream_ids: {23}, recv_fin_ids: {23}, expected_streams: 1 }
[2024-05-26T23:09:25.252506253Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5133 <-> 10.10.1.1:5060 received in 20.021350256s
[2024-05-26T23:09:25.252515881Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5133 <-> 10.10.1.1:5060 app_conn: McMPQUICConnClient { received: 5256333240, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T23:09:25.252626389Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5282 <-> 10.10.2.1:6237 received in 20.02154391s
[2024-05-26T23:09:25.252635656Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5282 <-> 10.10.2.1:6237 app_conn: McMPQUICConnClient { received: 6708274608, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T23:09:25.252810434Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6914 <-> 10.10.1.1:6542 received in 20.021629501s
[2024-05-26T23:09:25.252820693Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6914 <-> 10.10.1.1:6542 app_conn: McMPQUICConnClient { received: 7455760640, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-26T23:09:25.255477346Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4576, peer: 10.10.2.1:6031, status: Success }
[2024-05-26T23:09:25.265537544Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5117, peer: 10.10.2.1:5128, status: Success }
[2024-05-26T23:09:25.275593856Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5133, peer: 10.10.1.1:5060, status: Success }
[2024-05-26T23:09:25.285651219Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5282, peer: 10.10.2.1:6237, status: Success }
[2024-05-26T23:09:25.295707921Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6914, peer: 10.10.1.1:6542, status: Success }
