[2024-05-27T01:01:31.739052360Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5487
[2024-05-27T01:01:31.759760574Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6691, 10.10.2.1:5089) is now validated
[2024-05-27T01:01:31.759770593Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5713, 10.10.2.1:5685) is now validated
[2024-05-27T01:01:31.759775963Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6271, 10.10.1.1:5356) is now validated
[2024-05-27T01:01:31.759997689Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5099, 10.10.1.1:5527) is now validated
[2024-05-27T01:01:31.760310135Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4938, 10.10.1.1:4837) is now validated
[2024-05-27T01:01:31.760308942Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:4452, 10.10.1.1:5668) is now validated
[2024-05-27T01:01:31.760308963Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5400, 10.10.2.1:5972) is now validated
[2024-05-27T01:01:31.760461539Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6584, 10.10.1.1:5151) is now validated
[2024-05-27T01:01:31.760381649Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6431, 10.10.2.1:5614) is now validated
[2024-05-27T01:01:31.760532361Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6322, 10.10.2.1:6622) is now validated
[2024-05-27T01:01:31.760602443Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6258, 10.10.2.1:4978) is now validated
[2024-05-27T01:01:31.760769877Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6482, 10.10.1.1:5119) is now validated
[2024-05-27T01:01:31.760838906Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5105, 10.10.2.1:4794) is now validated
[2024-05-27T01:01:31.760934556Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5533, 10.10.1.1:6744) is now validated
[2024-05-27T01:01:51.753113089Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5487 <-> 10.10.1.1:4433 received in 20.013596708s
[2024-05-27T01:01:51.753142094Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5487 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 3111687602, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-27T01:01:51.760526602Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6691 <-> 10.10.2.1:5089 received in 20.021403308s
[2024-05-27T01:01:51.760535418Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6691 <-> 10.10.2.1:5089 app_conn: McMPQUICConnClient { received: 2903630080, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-27T01:01:51.760623403Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6271 <-> 10.10.1.1:5356 received in 20.021490051s
[2024-05-27T01:01:51.760649402Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6271 <-> 10.10.1.1:5356 app_conn: McMPQUICConnClient { received: 3139114370, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-27T01:01:51.761198863Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6482 <-> 10.10.1.1:5119 received in 20.02148932s
[2024-05-27T01:01:51.761226484Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6482 <-> 10.10.1.1:5119 app_conn: McMPQUICConnClient { received: 2669435860, stream_ids: {51}, recv_fin_ids: {51}, expected_streams: 1 }
