[2024-05-26T16:03:19.923383663Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:6257
[2024-05-26T16:03:19.943860333Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5476, 10.10.2.1:6639) is now validated
[2024-05-26T16:03:19.943946985Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5292, 10.10.1.1:6216) is now validated
[2024-05-26T16:03:19.943946985Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5366, 10.10.2.1:6130) is now validated
[2024-05-26T16:03:39.936139471Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6257 <-> 10.10.1.1:4433 received in 20.012620364s
[2024-05-26T16:03:39.936154369Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6257 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 6898638995, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T16:03:39.944048078Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5476 <-> 10.10.2.1:6639 received in 20.020620022s
[2024-05-26T16:03:39.944056915Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5476 <-> 10.10.2.1:6639 app_conn: McMPQUICConnClient { received: 4452516174, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T16:03:39.944417891Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5292 <-> 10.10.1.1:6216 received in 20.020942086s
[2024-05-26T16:03:39.944430996Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5292 <-> 10.10.1.1:6216 app_conn: McMPQUICConnClient { received: 7082146740, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T16:03:39.944776313Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5366 <-> 10.10.2.1:6130 received in 20.021314635s
[2024-05-26T16:03:39.944783948Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5366 <-> 10.10.2.1:6130 app_conn: McMPQUICConnClient { received: 6856531616, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T16:03:39.946221122Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5476, peer: 10.10.2.1:6639, status: Success }
[2024-05-26T16:03:39.956281083Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5292, peer: 10.10.1.1:6216, status: Success }
[2024-05-26T16:03:39.966337707Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5366, peer: 10.10.2.1:6130, status: Success }
[2024-05-26T16:03:39.986460705Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:6257 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=5315524 sent=54263 lost=0 lost_spurious=0 retrans=0 rtt=94.1µs min_rtt=Some(65.993µs) rttvar=17.107µs rtt_update=26228 cwnd=13500 sent_bytes=3261336 recv_bytes=7172220530 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=94133, local_addr=10.10.2.2:5476 peer_addr=10.10.2.1:6639 validation_state=Validated state=Active recv=3430675 sent=64478 lost=0 lost_spurious=0 retrans=0 rtt=88.768µs min_rtt=Some(63.048µs) rttvar=27.799µs rtt_update=33274 cwnd=13500 sent_bytes=3892407 recv_bytes=4628223981 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=159086, local_addr=10.10.2.2:5366 peer_addr=10.10.2.1:6130 validation_state=Validated state=Active recv=5283111 sent=53215 lost=0 lost_spurious=0 retrans=0 rtt=92.956µs min_rtt=Some(70.702µs) rttvar=6.812µs rtt_update=25958 cwnd=13500 sent_bytes=3201484 recv_bytes=7128420800 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=102321, local_addr=10.10.1.2:5292 peer_addr=10.10.1.1:6216 validation_state=Validated state=Active recv=5456985 sent=54970 lost=0 lost_spurious=0 retrans=0 rtt=89.322µs min_rtt=Some(73.267µs) rttvar=4.118µs rtt_update=26754 cwnd=13500 sent_bytes=3307024 recv_bytes=7363094984 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=102490]
