[2024-05-26T16:09:54.207220431Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5239
[2024-05-26T16:09:54.227628555Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5540, 10.10.2.1:5043) is now validated
[2024-05-26T16:09:54.227920352Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6378, 10.10.2.1:6697) is now validated
[2024-05-26T16:09:54.227986036Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5450, 10.10.1.1:5190) is now validated
[2024-05-26T16:09:54.228031491Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6293, 10.10.1.1:6056) is now validated
[2024-05-26T16:10:14.220642620Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5239 <-> 10.10.1.1:4433 received in 20.013002382s
[2024-05-26T16:10:14.220660434Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5239 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 8585347180, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T16:10:14.228284028Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5540 <-> 10.10.2.1:5043 received in 20.021065049s
[2024-05-26T16:10:14.228293195Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5540 <-> 10.10.2.1:5043 app_conn: McMPQUICConnClient { received: 5321842700, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T16:10:14.228749781Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5450 <-> 10.10.1.1:5190 received in 20.021447237s
[2024-05-26T16:10:14.228764459Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5450 <-> 10.10.1.1:5190 app_conn: McMPQUICConnClient { received: 6533780215, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-26T16:10:14.229247595Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6378 <-> 10.10.2.1:6697 received in 20.021991798s
[2024-05-26T16:10:14.229272512Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6378 <-> 10.10.2.1:6697 app_conn: McMPQUICConnClient { received: 8280372267, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-26T16:10:14.230727780Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:5540, peer: 10.10.2.1:5043, status: Success }
[2024-05-26T16:10:14.230876930Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6293 <-> 10.10.1.1:6056 received in 20.023650207s
[2024-05-26T16:10:14.230885716Z INFO  quiche_apps::multicore_client] path 10.10.1.2:6293 <-> 10.10.1.1:6056 app_conn: McMPQUICConnClient { received: 8410719132, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
[2024-05-26T16:10:14.240788533Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5450, peer: 10.10.1.1:5190, status: Success }
[2024-05-26T16:10:14.250847904Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:6378, peer: 10.10.2.1:6697, status: Success }
[2024-05-26T16:10:14.260904840Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:6293, peer: 10.10.1.1:6056, status: Success }
[2024-05-26T16:10:14.281031868Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:5239 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=6612965 sent=55690 lost=0 lost_spurious=0 retrans=0 rtt=168.501µs min_rtt=Some(77.836µs) rttvar=63.738µs rtt_update=19868 cwnd=13500 sent_bytes=3243192 recv_bytes=8926273550 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=64076, local_addr=10.10.2.2:5540 peer_addr=10.10.2.1:5043 validation_state=Validated state=Active recv=4100449 sent=34638 lost=0 lost_spurious=0 retrans=0 rtt=169.536µs min_rtt=Some(75.271µs) rttvar=54.13µs rtt_update=20265 cwnd=13500 sent_bytes=2141382 recv_bytes=5532108124 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=156660, local_addr=10.10.1.2:6293 peer_addr=10.10.1.1:6056 validation_state=Validated state=Active recv=6478161 sent=21216 lost=0 lost_spurious=0 retrans=0 rtt=227.716µs min_rtt=Some(69.17µs) rttvar=161.028µs rtt_update=4726 cwnd=13500 sent_bytes=1181845 recv_bytes=8744310962 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=14976, local_addr=10.10.2.2:6378 peer_addr=10.10.2.1:6697 validation_state=Validated state=Active recv=6377767 sent=11429 lost=0 lost_spurious=0 retrans=0 rtt=105.438µs min_rtt=Some(72.406µs) rttvar=30.671µs rtt_update=4115 cwnd=13500 sent_bytes=661683 recv_bytes=8608732468 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=189635, local_addr=10.10.1.2:5450 peer_addr=10.10.1.1:5190 validation_state=Validated state=Active recv=5034422 sent=52506 lost=0 lost_spurious=0 retrans=0 rtt=88.795µs min_rtt=Some(67.106µs) rttvar=10.131µs rtt_update=24764 cwnd=1740150 sent_bytes=3140458 recv_bytes=6792711433 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=91741]
