[2024-05-23T11:31:07.865302883Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5197
[2024-05-23T11:31:07.885762643Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5652, 10.10.2.1:6133) is now validated
[2024-05-23T11:31:07.885973558Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5612, 10.10.1.1:6141) is now validated
[2024-05-23T11:31:07.886059550Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6589, 10.10.2.1:6571) is now validated
[2024-05-23T11:31:07.886256739Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4828, 10.10.2.1:4856) is now validated
[2024-05-23T11:31:07.886386212Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5505, 10.10.1.1:4691) is now validated
[2024-05-23T11:31:07.886654025Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5230, 10.10.1.1:5572) is now validated
[2024-05-23T11:31:07.886782095Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6129, 10.10.2.1:4797) is now validated
[2024-05-23T11:31:07.886831037Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5391, 10.10.1.1:6837) is now validated
[2024-05-23T11:31:07.886888885Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6655, 10.10.1.1:5370) is now validated
[2024-05-23T11:31:07.886945251Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5868, 10.10.2.1:4915) is now validated
[2024-05-23T11:31:27.879242894Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5197 <-> 10.10.1.1:4433 received in 20.013608469s
[2024-05-23T11:31:27.879269003Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5197 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 4041203910, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T11:31:27.886130174Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5652 <-> 10.10.2.1:6133 received in 20.020856145s
[2024-05-23T11:31:27.886156553Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5652 <-> 10.10.2.1:6133 app_conn: McMPQUICConnClient { received: 4259401538, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T11:31:27.886931637Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5612 <-> 10.10.1.1:6141 received in 20.021618885s
[2024-05-23T11:31:27.886957435Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5612 <-> 10.10.1.1:6141 app_conn: McMPQUICConnClient { received: 3863175599, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T11:31:27.886965981Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4828 <-> 10.10.2.1:4856 received in 20.021450089s
[2024-05-23T11:31:27.886993834Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4828 <-> 10.10.2.1:4856 app_conn: McMPQUICConnClient { received: 4505393972, stream_ids: {19}, recv_fin_ids: {19}, expected_streams: 1 }
