[2024-05-26T16:43:44.789285416Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5478
[2024-05-26T16:43:44.809889305Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6487, 10.10.2.1:5363) is now validated
[2024-05-26T16:43:44.810003539Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6674, 10.10.1.1:5051) is now validated
[2024-05-26T16:43:44.810019038Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5597, 10.10.1.1:4605) is now validated
[2024-05-26T16:43:44.810095080Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6699, 10.10.2.1:6866) is now validated
[2024-05-26T16:43:44.810099749Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:5896, 10.10.2.1:4515) is now validated
[2024-05-26T16:43:44.810165082Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:6598, 10.10.1.1:6743) is now validated
[2024-05-26T16:43:44.810273605Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6009, 10.10.2.1:4904) is now validated
[2024-05-26T16:43:44.810327997Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:6900, 10.10.2.1:5977) is now validated
[2024-05-26T16:43:44.810386156Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5763, 10.10.1.1:4802) is now validated
[2024-05-26T16:44:04.802568778Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5478 <-> 10.10.1.1:4433 received in 20.012948645s
[2024-05-26T16:44:04.802596340Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5478 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 5739109316, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-26T16:44:04.810498347Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6487 <-> 10.10.2.1:5363 received in 20.021214193s
[2024-05-26T16:44:04.810507804Z INFO  quiche_apps::multicore_client] path 10.10.2.2:6487 <-> 10.10.2.1:5363 app_conn: McMPQUICConnClient { received: 5206312072, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-26T16:44:04.810570452Z INFO  quiche_apps::multicore_client] path 10.10.2.2:5896 <-> 10.10.2.1:4515 received in 20.021205136s
