[2024-05-23T10:49:25.730588014Z INFO  quiche_apps::multicore_client] connecting to 10.10.1.1:4433 from 10.10.1.2:5871
[2024-05-23T10:49:25.751053690Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4829, 10.10.2.1:6875) is now validated
[2024-05-23T10:49:25.751149620Z INFO  quiche_apps::multicore_client] Path (10.10.2.2:4441, 10.10.2.1:6145) is now validated
[2024-05-23T10:49:25.751220814Z INFO  quiche_apps::multicore_client] Path (10.10.1.2:5309, 10.10.1.1:6801) is now validated
[2024-05-23T10:49:45.743534948Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5871 <-> 10.10.1.1:4433 received in 20.012669414s
[2024-05-23T10:49:45.743551028Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5871 <-> 10.10.1.1:4433 app_conn: McMPQUICConnClient { received: 6860121982, stream_ids: {3}, recv_fin_ids: {3}, expected_streams: 1 }
[2024-05-23T10:49:45.751342439Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4441 <-> 10.10.2.1:6145 received in 20.020681669s
[2024-05-23T10:49:45.751358639Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4441 <-> 10.10.2.1:6145 app_conn: McMPQUICConnClient { received: 7044507928, stream_ids: {11}, recv_fin_ids: {11}, expected_streams: 1 }
[2024-05-23T10:49:45.751481269Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4829 <-> 10.10.2.1:6875 received in 20.020862899s
[2024-05-23T10:49:45.751510644Z INFO  quiche_apps::multicore_client] path 10.10.2.2:4829 <-> 10.10.2.1:6875 app_conn: McMPQUICConnClient { received: 6992784974, stream_ids: {7}, recv_fin_ids: {7}, expected_streams: 1 }
[2024-05-23T10:49:45.751718093Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5309 <-> 10.10.1.1:6801 received in 20.0210609s
[2024-05-23T10:49:45.751740966Z INFO  quiche_apps::multicore_client] path 10.10.1.2:5309 <-> 10.10.1.1:6801 app_conn: McMPQUICConnClient { received: 6924521172, stream_ids: {15}, recv_fin_ids: {15}, expected_streams: 1 }
[2024-05-23T10:49:45.753618837Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4441, peer: 10.10.2.1:6145, status: Success }
[2024-05-23T10:49:45.763678811Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.2.2:4829, peer: 10.10.2.1:6875, status: Success }
[2024-05-23T10:49:45.773738445Z INFO  quiche_apps::common] received message MulticorePathDoneInfo { local: 10.10.1.2:5309, peer: 10.10.1.1:6801, status: Success }
[2024-05-23T10:49:45.793862400Z INFO  quiche_apps::multicore_client] connection closed, [local_addr=10.10.1.2:5871 peer_addr=10.10.1.1:4433 validation_state=Validated state=Active recv=5285897 sent=52957 lost=0 lost_spurious=0 retrans=0 rtt=87.886µs min_rtt=Some(72.827µs) rttvar=8.51µs rtt_update=25887 cwnd=13500 sent_bytes=3187073 recv_bytes=7132155834 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=698681, local_addr=10.10.2.2:4829 peer_addr=10.10.2.1:6875 validation_state=Validated state=Active recv=5388115 sent=53594 lost=0 lost_spurious=0 retrans=0 rtt=91.446µs min_rtt=Some(72.426µs) rttvar=5.542µs rtt_update=26457 cwnd=13500 sent_bytes=3231563 recv_bytes=7270146335 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=96995, local_addr=10.10.1.2:5309 peer_addr=10.10.1.1:6801 validation_state=Validated state=Active recv=5335522 sent=53619 lost=0 lost_spurious=0 retrans=0 rtt=89.101µs min_rtt=Some(67.106µs) rttvar=3.095µs rtt_update=26346 cwnd=13500 sent_bytes=3229011 recv_bytes=7199143832 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=97992, local_addr=10.10.2.2:4441 peer_addr=10.10.2.1:6145 validation_state=Validated state=Active recv=5427973 sent=54323 lost=0 lost_spurious=0 retrans=0 rtt=89.781µs min_rtt=Some(72.936µs) rttvar=4.297µs rtt_update=26726 cwnd=13500 sent_bytes=3274289 recv_bytes=7323947332 lost_bytes=0 stream_retrans_bytes=0 pmtu=1350 delivery_rate=96945]
